更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-07-01,株式会社アドヴァンス,ITコンサルティング,1,当社は、奈良県を拠点とし、中小企業向けにSES事業を展開するIT企業です。SES事業のほか、「低コストWebアプリ快速スタートアップアシスト」や「Cマックスクラウド」等の自社ソリューションもリリースをはじめました。■事業概要：・SES事業（売上全体の9割以上を占めます。）・「低コストWebアプリ快速スタートアップアシスト」によるWebアプリの開発・建設現場における日報作成、および施工現場管理の生産性向上DXツール「Cマックスクラウド」の開発・導入,奈良県宇陀市榛原あかね台1-6-16,2004,,3,,https://advance.co.jp/,,
2024-06-01,株式会社ＤｅｎｔａＬｉｇｈｔ,ITコンサルティング,1,■事業内容： ・「健康をもっと相互依存できる」ITシステム開発 ◯ 歯科医院の課題をみつけるITツール「ジニー」 ◯ セルフケアアプリ「myDental」・歯科医院マーケティング・歯科医院の業務コンサルティング・歯科経営セミナー企画・その他、歯科から医療を明るくする事業,福岡県福岡市博多区店屋町8-27,2013,,27,168百万円,https://dentalight.co.jp/,,
2024-08-01,株式会社モイネットシステム,ベンダ（ハードウェア・ソフトウェア）,8,■事業内容： 調剤薬局向けレセプトコンピュータ（診療報酬明細書を作成するコンピュータ）の自社パッケージ「ファーミー」の開発及び販売を行っています。,兵庫県神戸市長田区松野通3-3-3-3F,2001,35.0,47,10百万円,http://www.moinetsystem.com/index.html,,
2024-07-01,エコマス株式会社,システムインテグレータ（SIer）,2,■事業内容： ソフトウェア開発、システム運用／産業用制御システムや研究開発向けのシステム開発を行い、サーバーレスやSNS連携など新しい仕組みの提案と開発を手掛けています。,山口県宇部市松島町18-10太陽生命宇部ビル3F,2002,,5,30百万円,https://www.ecomas.co.jp/,,
2024-07-01,エヌアンドエヌコミュニケーションズ株式会社,システムインテグレータ（SIer）,1,■システムインテグレーション事業■通信設備等工事業の請負、施工、設計、監理■電気工事業■建築工事業■人材紹介事業■採用代行業務■採用コンサルタント事業＜派遣業許可番号＞■一般労働者派遣事業許可 派13-305833■有料職業紹介事業許可 13-ユ-306895,東京都港区西新橋2丁目35番2号 ハビウル西新橋7F,2006,33.7,53,"8,800万円",https://n-and-n.net/business/si/,代表取締役 大原 学,
2024-08-01,Ｃｌａｓｓｉ株式会社,ベンダ（ハードウェア・ソフトウェア）,14,"Classi株式会社は、2014年にベネッセホールディングスとソフトバンクが共同で立ち上げた、累計導入2,300校、累計利用生徒210万人以上が利用する教育プラットフォームである「Classi（クラッシー）」、学校のICT化を支援する保護者連絡ツール「tetoru（テトル）」の開発・運営をする会社です。学校（School）× テクノロジー（Technology）を組み合わせた「SchoolTech」を推進しています。",東京都新宿区西新宿2-1-1新宿三井ビルディング14F,2014,,,,https://classi.jp/,,
2024-08-01,株式会社ファームノート,システムインテグレータ（SIer）,12,ファームノートは、酪農DXのリーディングカンパニーです。プロダクトの開発力と次世代牧場の生産技術や遺伝子解析の技術を組み合わせ、業界を根本から変革することにチャレンジし続けています。グループ会社で次世代型の自社牧場※を経営し始め、より業界の課題や生産者の抱える課題とニーズがわかってきました。※次世代型自社牧場＝牛や労働者の快適性を追求した牛舎設計、自動搾乳ロボット等を導入した牧場グループ全体の技術を結集し、一般の牧場と比べて1人あたり3倍の労働生産を誇る牧場を実現できています。（個体乳量は、日本平均1頭29kg/日に対し、40.7kg/日。）,北海道帯広市公園東町1-3-14,2013,35.0,75,116百万円,https://farmnote.jp/,,
2024-06-01,株式会社リ・バース,システムインテグレータ（SIer）,3,■事業内容：・プロジェクトマネジメントのご支援、推進 (PMO)・インターネットバンキング、証券システム 上級技術者を中心とした技術提供・Webシステム開発を中心にエンハンスプロジェクトの効率化、品質改善の提案、実現,東京都中央区八丁堀4-11-7新井ビル5F,2013,37.6,140,50百万円,http://re-birth-it.com,,
2024-07-01,株式会社クオックス,ベンダ（ハードウェア・ソフトウェア）,2,■事業内容：当社は大分県大分市府内町に本社を置き、WEBアプリケーションやモバイルアプリケーション、各種業務システムなどの企画/コンサルティングから開発まで手掛ける企業です。幅広い知見と技術を活かして、そのシステムの目的と、システムが生み出す成果を第一に考え、「そのシステムがお客さまへもたらす成果」にフォーカスをした提案するよう努めています。,大分県大分市府内町1-6-36,2008,,8,2百万円,https://qox.jp/,,
2024-07-01,株式会社ゼロスピリッツ,システムインテグレータ（SIer）,4,■事業内容：オープン系・Web系システムのコンサルティングおよび設計・開発が主な業務となります。,東京都中央区日本橋馬喰町2-3-3秋葉原ファーストスクエア10F,2013,33.0,62,28百万円,https://www.zero-spi.com/,,
2024-07-01,株式会社イズム,システムインテグレータ（SIer）,2,■事業内容： ◎内製支援事業…論理的思考とコミュニケーション能力を兼ね備えたエンジニアが、お客様のお側でRFPの作成から要件定義・設計・開発、そして運用保守まで様々なフェーズでご支援いたします。◎受託開発事業…信頼のおけるPMがプロジェクトを成功に導きます。他社にないスピード感と品質、そして確実性をお約束いたします。◎フィンテック事業…auカブコム証券のAPIの機能を利用して、企画段階からご提案いたします。設計・開発・運用・保守までワンストップでご支援いたしますのでお気軽にお問合せください。,東京都中央区入船3-1-5SKM GINZAEAST BLDG 2F,1992,38.0,45,20百万円,https://ism-sol.jp,,
2024-07-01,株式会社ｍｏｒｅＭｏｓｔ,システムインテグレータ（SIer）,2,■事業内容：Web系サービス／システム開発において設計・構築・運用保守を行っています。具体的には、CakePHP、Laravel等PHPフレームワークを利用したWebシステム開発（CMS等）等になります。現在は受託開発がメインですが、自社サービスの活性化を目指しています。,大分県大分市中央町2-5-24クインビル4F,2011,29.9,16,1百万円,https://moremost.jp/,,
2024-08-01,Ｙｉ株式会社,システムインテグレータ（SIer）,1,■事業内容：【ソリューション事業】・システム/アプリケーション開発・フロント/サーバーサイドの開発・WEB制作/ディレクション業務・エンジニアサポート/バックオフィスなど,東京都渋谷区神宮前6-19-16U-natura 802,2011,30.0,35,10百万円,https://yi-inc.co.jp/,,
2024-07-01,株式会社RY・コーポレーション,システムインテグレータ（SIer）,2,◆高い技術力と人間力を有した技術者集団創業以来40年以上にわたり、客先常駐にてインフラ基盤に関わる業務を主軸とした情報技術サービスを提供しています。公共事業・保険・金融・通信業界などのお客様から、長年に渡り安定したご依頼をいただいており、専門的な分野で活躍できる環境です。「余計なコスト」や「余計なお世話」にならないよう、コミュニケーションを重視し、お客様のニーズを確認した上で提案することを心がけています。,東京都千代田区四番町4-9東越伯鷹ビル4階,1980,39.0,70,40百万円,https://ryc.jp/,,
2024-08-01,ソニービズネットワークス株式会社,通信キャリア・ISP・データセンター,3,■会社概要：私たちはソニーグループにて「インターネット通信サービス」を法人向けに提供する事をミッションとして2012年に誕生致しました。,東京都渋谷区道玄坂1-12-1渋谷マークシティ ウエスト23F,2012,33.0,284,600百万円,https://sonybn.co.jp/,,
2024-07-01,株式会社ＣＣＷ,システムインテグレータ（SIer）,1,■当社について：当社は、2013年設立の福岡県に本社を構えるシステム開発企業です。主力事業はシステム開発であり、社内業務の課題解決をITで実現することを目指しています。現在は社内の運用保守がメインとなっており、外部でのシステム提供やシステム開発も進行中です。具体的には、グループ会社向けの生産管理システムの開発や社内ITのセキュリティ強化などが行われています。,福岡県福岡市中央区大手門1-2-231401コアマンション大手門タワー,2013,,4,1百万円,https://skywardgroup.co.jp/about/,,
2024-07-01,株式会社クラビス,システムインテグレータ（SIer）,3,■事業内容：当社はマネーフォワードグループの企業であり、クラウド記帳サービスであるSTREAMEDの開発をしています。,東京都港区芝浦3-1-21,2012,,49,,https://klavis.co.jp/,,
2024-07-01,Ｈ２Ｌ株式会社,システムインテグレータ（SIer）,3,■事業内容： H2L株式会社は、情報科学、生理学、認知心理学、複雑系工学など、幅広い分野で日々新しい技術を生み出しています。BodySharingは、リモートワークから観光、教育、エンターテイメントまで多岐にわたる分野での活用が進んでおり、業界内外から高い注目を集めています。近年、同社開発のデバイスから取得したデータを活かした他社との協業の機会も増え、共同での新たなプロジェクトも複数発足しています。,東京都江東区青海2-7-4theSOHO,2012,,14,316百万円,https://h2l.jp/,,
2024-06-01,株式会社ｈ２ワークス,ITコンサルティング,4,■事業内容： ・情報システム構築のコンサルティング業務・情報システムの企画、開発、販売、受託開発及び多言語化・電気自動車向け充電器の企画、開発・環境エネルギー関連システムの企画、開発・ソフトウェア開発・OSS（オープンソースソフトウェア）構築・保守サービス・アプリ、Webデザイン、UI/UX設計・電気自動車向け充電器の企画・開発やBEMS（ビルエネルギーマネジメントシステム）・HEMS（ホームエネルギーマネジメントシステム）など・環境ソリューションの企画・開発など,東京都千代田区神田佐久間町4-14ニューイワサキビル 4F,2011,,14,11百万円,https://h2-works.co.jp/,,
2024-06-01,株式会社クオンテックス,ベンダ（ハードウェア・ソフトウェア）,1,・コンサルティング業務・コンピュータシステムの企画、開発、設計、販売及び保守・コンピュータシステムの受託開発、開発支援・情報処理提供サービス・労働者派遣事業・有料職業紹介事業・OA機器、事務用機器等の企画、製造、販売及びリース、輸出入・通信回線の販売代理及び取次業 など労働者派遣事業／許可番号：派27-302394有料職業紹介事業／許可番号：27-ユ-302932,【本社】大阪府大阪市北区梅田1-3-1 大阪駅前第1ビル11F,2013,,160,5000万円,https://www.quantex.co.jp/,代表取締役 加藤 泰彦,
2024-08-01,エナジー・ソリューションズ株式会社,ベンダ（ハードウェア・ソフトウェア）,8,■事業内容： ・再生可能エネルギーの導入、運用、管理に関するソリューションシステムの開発及びサービスの提供・エネルギーマネージメントに関するソリューションシステム、スマートハウス総合支援サイトの開発及びサービスの提供・太陽光発電システム設置者を対象としたクラブの運営・環境保全に寄与する新エネルギー関連商品の取扱い及びサービスの提供・蓄電池システムの開発／販売・人材派遣業,東京都千代田区神田駿河台2-3-11,2010,36.0,66,94百万円,http://www.energy-itsol.com,,
2024-08-01,株式会社アラヤ,ITコンサルティング,7,同社は、『人類の未来を圧倒的に面白く!』をミッションとして掲げ、ディープラーニングを含む機械学習アルゴリズムを駆使し、ビジネスに関わる予測モデルや画像認識アルゴリズムの構築を行うとともに、人類にとって未解決である“意識とは何か“を解明し、世界初の汎用AI（強い人工知能）の開発を目指しています。,東京都千代田区神田佐久間町1-11,2013,37.6,81,100百万円,http://www.araya.org/,,
2024-08-01,株式会社ブレスワン,システムインテグレータ（SIer）,4,■企業概要：私達はマイグレーションのスペシャリストです。ソフトウェアといっても様々な種類のソフトウェアがある中で、私達が得意とする企業様向けの業務ソフトウェアを開発いたします。中でも一番の得意分野である、・A-VXマイグレーション・・・・NECオフコンからVB.NETへのシステム移行・VB6マイグレーション ・・・・VB6からVB.NETへのシステム移行 を中心に活動しています。■事業概要：・ソフトウェア開発・販売、労働者派遣事業・アウトソーシング事業,東京都大田区西糀谷3-30-5,2005,,10,28百万円,http://www.bless1.co.jp/,,
2024-08-01,株式会社リクリック,ITコンサルティング,3,■企業概要：同社はインターネットプロモーションおよびウェブサイトのコンサルティングから企画制作、システム開発や運営代行、さらにマーケティングまで多岐にわたって事業を展開しています。お客様のパートナーとして、ウェブサイトの成長を手助けするプロモーション戦略を立案、実行しながらインターネットビジネス事業をともに育てていきます。,東京都渋谷区東3-12-12祐ビル2F,2005,37.0,22,10百万円,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社ソニックス,ベンダ（ハードウェア・ソフトウェア）,3,ソニックスは、Mobility・Smart Cityを中心とした分野で、最先端のソフトウェア技術を活用した社会・産業課題の解決、豊かな生活者体験の創出を目指しているテクノロジーカンパニーです。■事業内容：1．Mobility（MaaS）事業2．Smart City事業3．DX推進事業,東京都品川区西五反田7-9-5SGテラス7F,2010,,100,95百万円,https://www.sonix.asia/,,
2024-08-01,株式会社トリンブルパートナーズ神奈川・静岡,ベンダ（ハードウェア・ソフトウェア）,1,■事業内容：1）ニコン・トリンブル社製トータルステーション・GNSS・ 3Dスキャナの販売とこれらのレンタル2）測量関連ソフトウェアの販売・サポート3）測量機器の点検・修理■許可：測量業（登録番号 登録第（１）－３５８８４号）■所在地：（本社）〒241-0813 神奈川県 横浜市 旭区今宿町2659-4（静岡営業所）〒412-0045 静岡県 御殿場市 川島田 665-1 2F,神奈川県横浜市旭区今宿町2659-4,2003,,,20百万円,http://www.trimble-partners.jp/,,
2024-08-01,株式会社カホエンタープライズ,ITコンサルティング,4,■事業内容：データ活用支援・Tableau導入・活用支援・データ活用に関するコンサルティング・データ分析基盤（DWH）の構築・運用支援・Google Workspace導入・活用支援・SaaSサービス（KOX）の提供・DX人材育成・トレーニング,福岡県福岡市博多区中洲中島町2-3福岡フジランドビル10F,2017,,,19百万円,https://kaho-enterprise.co.jp/,,
2024-08-01,株式会社ＬＧ　ＣＮＳジャパン,ITコンサルティング,1,■事業内容：同社は、韓国LG株式会社のシステム子会社として、ITサービスを基盤として、コンサルティングからシステム構築及び運営に至るまで幅広い領域で事業を展開し、あらゆるビジネス領域との融合を実現する【Smart Technologies and Service】で顧客に最高の価値発揮をし続けています。日本、韓国を中心として、中国、米国、インド、インドネシア、ヨーロッパ、ブラジル、中東とグローバル規模でビジネスネットワークを展開しています。設立以来、韓国のIT発展を牽引し続けており、現在では世界各国で幾多の実績を誇っています。,東京都中央区京橋2-1-3,2003,35.0,13,307百万円,http://www.lgcns.co.jp/LGCNS.GHP.Main/Etc/SiteMain,,
2024-08-01,株式会社アイティフラッグス,システムインテグレータ（SIer）,2,■事業内容：アイティフラッグスは「ITのトータルサービス企業」としてソフトウェア開発にとどまらない枠を超えたサービスをご提供しているIT企業です。・システム開発・インフラ構築＜インフラ構築の実績＞小中学校、高等学校、国立大学などのCAIシステム構築、一般企業、自治体などのセキュリティシステム構築など・スマートシティへの取り組み「Society5.0」社会課題を解決する社会、その実現に向けて、当社も取り組みを実施しています。・クラウド開発 （実績）大手販売関連会社のデータ分析支援システム、クラウドアクセス用プロキシ 、IOT・ブロックチェーンに関するPoC（概念実証）など,宮城県仙台市青葉区一番町2-10-17仙台一番町ビル10F,2014,31.0,50,20百万円,https://www.itflags.co.jp/,,
2024-07-01,株式会社ＡＴソリューションズ,ITアウトソーシング,1,■事業内容：・ソフトウェアの開発、販売・システムコンサルテーション・労働者派遣事業,宮城県仙台市青葉区本町2-10-33,2014,39.0,18,11百万円,http://www.at-solutions.co.jp/,,
2024-07-01,株式会社G＆Iディレクション,システムインテグレータ（SIer）,2,■事業内容：・システムコンサルティング・システムインテグレーション,大阪府大阪市北区西天満5-9-3アールビル本館3F,2014,31.0,13,10百万円,http://www.gi-direction.co.jp/,,
2024-08-01,フォワードソフト株式会社,ベンダ（ハードウェア・ソフトウェア）,18,事業内容：創業から、オープン系システム環境でアプリケーション開発、システム基盤構築、運用支援を手掛けています。これまで、金融・公共・製造など様々な業界・業種での案件に携わってきました。今後は、これまで培った技術を活かして、モバイルアプリ開発・IoT・ビッグデータに伴うセンシングやアナリティクスなど最先端の技術、そしてSAPコンサルや、PLおよびPMのマネジメント層の強化にも注力していく予定です。,東京都台東区上野7-7-6MPR上野駅前ビル 9F,2013,34.0,200,50百万円,https://forward-soft.co.jp/,,
2024-08-01,株式会社ミラボ,システムインテグレータ（SIer）,14,■事業概要：当社は「0歳から始める子育てサービス＆ソリューション」をテーマに、約300自治体向けに自社製品を提供する企業です。（1）子育てコンテンツ事業（2）フォームデザイン事業（3）IT／AI企画・開発・販売,東京都千代田区神田駿河台4-1-2ステラお茶の水ビル8F,2013,34.0,104,52百万円,https://mi-labo.co.jp/,,
2024-07-01,株式会社GAFS,ベンダ（ハードウェア・ソフトウェア）,3,■事業内容：・IT（情報技術）システムの構築及びコンサルティング・ソフトウェアの企画、開発、販売、保守及びコンサルティング・メカトロニクス製品の企画、開発、販売、保守及びコンサルティング・海外へ進出する日本企業及び日本へ進出する外国企業に対する営業コンサルタント業務・労働者派遣事業法に基づく特定労働者派遣事業（届出受理番号：特23-30652）,愛知県刈谷市若松町3-9YFBLDG1-B,2014,32.0,28,20百万円,http://www.gafs.co.jp/,,
2024-07-01,株式会社ワイズマン,ベンダ（ハードウェア・ソフトウェア）,11,■事業内容： 福祉・介護事業者、医療機関向けに、業務支援を中心とするコンピュータシステムの企画・開発・販売・サポートを行っています。 平成2年に福祉向けシステム開発を行って以降、各種社会福祉施設から病院、診療所そして自治体に対して、業務支援システムの導入を行っています。,岩手県盛岡市盛岡駅西通2-11-1,1983,39.7,540,100百万円,https://www.wiseman.co.jp/,,
2024-08-01,ＬＩＮＥヤフーコミュニケーションズ株式会社,ベンダ（ハードウェア・ソフトウェア）,6,LINEヤフーおよび関連サービスの開発・クリエイティブ・運営・事業企画などあらゆる業務をおこなっています。,福岡県福岡市博多区博多駅中央街8-1 JRJP博多ビル12F,2013,,1650,"4億9,000万円",https://lycomm.co.jp/ja/,代表取締役社長CEO 鈴木 優輔,
2024-08-01,株式会社ＨｉｉｉｚＬ,通信キャリア・ISP・データセンター,3,■事業内容：当社は、プロモーション事業、家電量販店事業、パートナー事業、コンサルティング事業の4つの事業を展開しており、プロモーション事業が売上の7割～8 割です。クライアントは大手飲料メーカーや大手家電企業、通信キャリア会社など、業界トップクラスのクライアントとお取引しております。,鹿児島県鹿児島市西千石町3-26イースト朝日ビル301,2014,26.0,50,20百万円,https://hiiizl.co.jp/,,
2024-08-01,NTT西日本ビジネスフロント株式会社,通信キャリア・ISP・データセンター,11,■事業内容：・情報システム、ソフトウェア、情報機器、ネットワークサービス等の設計・販売及びコンサルティング・各種問い合わせ、注文受付業務等■特徴：同社は西日本電信電話株式会社からの受託による中堅・中小ビジネス市場へのICTサービスの販売・コンサルティング業務を主な事業とし、同社の提供する商品・サービスの導入により、顧客の課題解決をサポートしています。NTT西日本グループの総合力と地域に根ざした事業運営により、NTT西日本が提供するIPサービス・情報機器・クラウドサービス等のICTサービスを活用し、課題解決の提案・導入支援を行い、スマートなオフィスづくりに貢献しています。,大阪府大阪市都島区東野田町4-15-82i-CampusA棟6F,2014,,3300,100百万円,http://www.nttwest-bf.co.jp/,,
2024-08-01,株式会社インゲージ,システムインテグレータ（SIer）,17,■事業内容： ・クラウドサービスの開発、提供・メール共有クラウド「Re:lation（リレーション）」の開発と提供,大阪府大阪市北区芝田1-14-8梅田北プレイス,2014,34.5,,"1,093百万円",https://ingage.co.jp/,,
2024-08-01,ALH株式会社～プライム上場ＳＨＩＦＴグループ～,ITコンサルティング,45,私たちALHは、業務システムの開発を中心としたITソリューション事業や、WEBマーケティング支援、セキュリティサービスなどを手がけるベンチャー企業です。一部上場企業である株式会社SHIFTのグループ企業として、幅広い分野で成長を続けています。,東京都目黒区目黒1-24-12オリックス目黒ビル,2014,28.4,1520,128百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,ラーグ株式会社,システムインテグレータ（SIer）,3,■事業内容：・オープン・Web系システムの検討、設計、開発、運用保守業務アプリケーション開発Webアプリケーション開発基盤系の設計、構築、運用、保守・クラウドカメラソリューションクラウド型の監視カメラシステムの企画・営業・内装設計施工オフィスや店舗の内装設計、及び施工管理,東京都千代田区神田須田町1-24-4アイセ神田ビル1F,2014,38.0,33,20百万円,https://www.lagu.co.jp/,,
2024-08-01,Ａｕｔｏ‐ＩＤフロンティア株式会社,システムインテグレータ（SIer）,2,■事業内容： 業務システム開発／WEBシステム開発／スマホアプリ開発／制御系システム開発／システム保守■当社の特徴：当社は、滋賀県栗東市に拠点を置き、最先端領域でのシステム開発を行うベンチャー企業です。コア技術は、Auto-ID（自動認識技術）とWEB開発。開発チームは業務系システムを幅広く担う“ソリューションセクション”と、物流システムの制御系システムを担う“物流システムセクション”の２つに分かれており、現在は受託開発を主要事業として持続的な成長を遂げております。,滋賀県守山市杉江町617,2005,,16,5百万円,https://www.id-frontier.jp/,,
2024-07-01,株式会社エッジマインド,通信キャリア・ISP・データセンター,4,■事業内容：・消防施設・設備、防火設備の工事設計、請負、施工及び保守・発電事業及びその管理・運営並びに電気の売買・コンピューターソフトウェアの設計、開発、販売及、保守及びコンサルティング・インターネットを利用した各種情報提供サービス・通信回線を利用したネットワークシステムの企画・開発・製造・販売・施工及びメンテナンス・インターネットのウェブ・サイトの企画、立案、開発、制作及び運営・建築工事業、管工事業、機械器具設置工事業、鋼構造物工事業、土木工事業、電気工事業及びこれに附帯する電気設備工事、機械器具設置工事並びにその設計・施工・監理,東京都港区芝公園2-11-17芝公園下山ビル4F,2007,42.0,42,50百万円,https://www.edge-mind.co.jp/,,
2024-06-01,株式会社ネモフィラ,システムインテグレータ（SIer）,1,■Webインテグレーション事業■SaaS事業■Webプロモーション事業■オンサイト事業,■本社オフィス東京都港区赤坂2-17-55 赤坂大野ビル4階■サテライトオフィス■沖縄オフィス■ベトナムオフィス,2007,,46,2億2693万2000円（資本準備金含む）,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010558101/: 'NoneType' object has no attribute 'get',代表取締役社長兼執行役員CEO 島谷 豊,
2024-08-01,株式会社アバンテ,ITコンサルティング,9,■事業内容：・システム運用管理・ITアドバイザリ―・システム開発・その他サービス＜ITを活用してお客様の課題を解決＞ITシステムを”本当に顧客・企業のためになる” ”利用価値のある”システムにするためには「システムの運用こそが大事」という企業理念に共感して下さるお客様は多く、お客様からのご紹介だけで業務を拡大してきました。 一度おつきあいが始まると日常の身近な相談事からIT戦略立案に至るまで、幅広く、長期にわたって業務を任せていただけるのが特徴です。『ヒトを中心としたシステム運用』を常に心がけ、更に業務拡大中です。,東京都中央区日本橋富沢町12-8昭和ビル6F,2009,,52,3百万円,https://www.avante-act.co.jp/,,
2024-08-01,ビスタシステムズ株式会社,システムインテグレータ（SIer）,2,■事業内容：・システム提案～設計、製造、導入、運用、保守・技術サポート及びコンサルティング・インターネット利用のソフトウェア製品及びサービスの提供・ソフトウェアパッケージの開発及び販売・コンピュータ技術に関する書籍の出版及び販売・周辺機器及び通信機器の製造及び販売・中国国内のソフトウェア開発エンジニアの育成・日本、中国間のビジネス支援業務,東京都千代田区岩本町3-1-10,2006,,50,30百万円,https://www.vista-sys.com/,,
2024-08-01,株式会社ガラパゴス,システムインテグレータ（SIer）,7,株式会社ガラパゴスは、AIを活用したマーケティング支援サービス「AIR Design for Marketing」およびスマートフォンアプリ企画開発サービス「サービス開発パートナー事業」を展開。「プロセスとテクノロジーで人をよりヒトらしく」を理念に、デザイン業界のDXを推進しています。,東京都千代田区神田神保町2-14SP神保町ビル8F,2009,35.9,161,50百万円,https://www.glpgs.com/,,
2024-06-01,株式会社ベレシート,ITアウトソーシング,1,■事業内容： ・Web/業務システムの設計・開発・保守：システムの提案から開発・運用全般に渡り、迅速で安定したエンジニアリングサービスを提供いたします。特に通信制御やＷｅｂサービス周りを得意とし、大小様々なシステム開発に携わり、お客様より高い評価をいただいております。また、開発コストを抑えたシステムの提案も併せて行っており、システム構築期間の短縮、開発費用の低減、更に保守稼働の削減を実現いたします。・パッケージ・ソフトウェア開発：会社業務を支援するビジネスツールや一般ユーザ向けの各種Webサービス・アプリを開発しています。,東京都新宿区西新宿5-2-1,2006,,15,10百万円,http://www.veleciet.co.jp/,,
2024-08-01,株式会社ＰＫＵＴＥＣＨ,システムインテグレータ（SIer）,27,【主な事業内容 技術分野】・ITソリューション開発：金融系、産業系、社会基盤通信キャリア系、官公庁政府系などの各種業界の システム開発実績があり、上流工程から運用保守、サービス、さらにネットワーク、インフラ構築、 セキュリティサービスの提供をしています・最先端の技術開発：AI、IoT、セキュリティ、BPM／ローコードなど最先端の技術の活用 に積極的に取り組んでいます。PEGA、Appian 、SalesForce等,東京都千代田区神田西福田町3RBM神田ビル7F,2007,30.4,180,97百万円,https://www.pkutech.co.jp,,
2024-08-01,アルティザン株式会社,システムインテグレータ（SIer）,3,■事業内容： ・遊技機の制御開発：パチンコ・パチスロ機器の企画，映像全般，サブ制御開発，ランプデザイン，ランプ・サウンドの組込など ・業務系システム開発 ・各種ツール開発：各種アプリケーション開発に必要なツールの開発 ・ゲーム開発：家庭用ゲーム開発，スマートフォンのゲームアプリ開発 ・WEB開発：WEBサイト(デザインを含む)・WEBアプリケーション開発,愛知県名古屋市千種区仲田2-15-8,2018,28.5,12,3百万円,http://www.creator-artisan.co.jp/,,
2024-07-01,株式会社シーエスワン,ベンダ（ハードウェア・ソフトウェア）,4,■事業概要：業務ソフトウェアのクラウドサービス提供・クラウド型アフターサービス業務支援システム『CSOne』・施工・工事プロジェクト管理システム『PMOne』,東京都港区新橋5-25-3第2一松ビル5F,2006,28.0,30,24百万円,https://csone.biz/,,
2024-06-01,株式会社ウガトリア,ベンダ（ハードウェア・ソフトウェア）,1,「ありがとう」と「よろこび」がつながり、「きずな」が深まる「心がうるおう」社会をつくるという経営理念のもと、Webシステム開発を中心としたIT事業を展開しています。また、介護福祉、医療、教育、スポーツ業界に向けて自社のサービス、製品開発も行っています。■ITコンサルティング■システム開発■IT顧問サービス■自社製品開発,東京都中央区日本橋人形町2-21-10 セブンビル4F,2011,29.0,20,"1,000万円",http://www.ugatria.co.jp/,代表取締役 河野 敦,
2024-08-01,株式会社サポート・コム,ITアウトソーシング,1,◆ネットワーク設計・構築のコンサルテーション及びサポート業務◆ネットワーク機器のセットアップ作業代行業務◆クライアントサーバシステム構築業務◆パソコン、及び周辺機器の販売・購入代行業務,東京都大田区大森北1-22-9コロナ大森ビル4F,2004,,15,70百万円,なし,,
2024-08-01,ラフアンドレディ株式会社,システムインテグレータ（SIer）,4,■事業概要：当社はエンジニアの会社です。経営陣も全員エンジニア。現場の気持ちがしっかりわかるので、個人のスキルを伸ばせる仕事にアサインしたり、真っ当な評価もできたり。しかし一方で、これまでのエンジニアがクライアントに提供してきた以上のサービスを実現したいと考えています。当社に求められるものをしっかりとつくりながらも、ビジネス全体を見つめ、最適なシステムを最適な価格で提供します。,東京都品川区上大崎3-12-30THKメンシンハウス花房山101,2011,33.0,37,10百万円,https://www.rough-and-ready.co.jp/,,
2024-06-01,株式会社メセナ・ネットコム,システムインテグレータ（SIer）,1,■企業概要：顧客満足度の高いシステムやサービスを提供できる真の技術者集団として、「真の社会貢献」を目指す企業です。■事業内容：・ビジネスアプリケーション開発（BPRを含むシステム提案、最新技術の導入に関するアドバイス等、コンサルティングを重視した総合的ソリューションの提供）・Webサービス(クライアントの負担を最小限に抑えたクラウド・コンピューティングの形での最適なサービス提供)・ネットワーク開発（広範囲の技術を自社内でカバーし、提案から開発までをトータルシステムとして提供）,東京都新宿区新宿4-3-30ランザンAYビルディング202号室,1996,36.0,9,10百万円,http://www.mesena-net.com/,,
2024-07-01,株式会社C-mind,ベンダ（ハードウェア・ソフトウェア）,2,■事業内容：Smart Office事業/Digital Sign事業/System Integration事業/HR事業,東京都新宿区大久保2-5-23新宿辻ビル10F,2011,,268,30百万円,https://cmind-co.jp/,,
2024-08-01,株式会社三通テレコムサービス,ベンダ（ハードウェア・ソフトウェア）,1,通信技術を活かした様々なコミュニケーションサービスを提供することで、「人々のコミュニケーションをもっと自由に」という企業理念の実現を目指しています。当社サービスの一つである「クラコールPBX」はインターネット上にPBX（主装置）を構築し、固定電話で受けていた電話をスマートフォンからも受電できるようになります。テレワークやオフィス管理の低コスト化が進む中で今後も需要のあるサービスとなっております。東京MXにて放映中の[ええじゃない課Biz]にて、当社サービスの「クラコールPBX」が紹介されました！https://youtu.be/zrLYuiHlylo,東京都豊島区南大塚2-37-5MSB-21南大塚ビル10F,2014,,,,https://telecoms.sanntsu.com/,,
2024-08-01,アシュリオンジャパン・ホールディングス合同会社,通信キャリア・ISP・データセンター,6,■事業内容：携帯電話アフターサービス事業、携帯電話機補償サービス事業,東京都港区六本木1-4-5アークヒルズサウスタワー11F,2012,,266,,http://www.asurion.jp/,,
