更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-06-01,株式会社プラウド,保険代理店,1,■生命保険募集代理店（アフラック専業）アフラックの専属代理店として東京都多摩・武蔵野エリアを中心に、来店型ショップ（5店舗）と訪問の2軸で地域の皆さまのサポートをしています。,東京都調布市布田1-29-2 ビルディング川口6F,2002,35,10百万円,,https://www.afshop.jp/,,代表取締役 菅 俊哉
2024-07-01,メイプル有限会社,保険代理店,1,■事業概要について：1998年創業、鳥取県倉吉市に本社を置いて地場に根差した個人向けサービスの提供を行っております。■事業詳細：・アフラック保険代理店運営（がん保険・生命保険・介護保険等）・各種セミナー・コンサルティング（NLP心理学・NLPマネークリニック・NLPコーチング・プレゼンテーションスキル・コミュニケーションスキル・人間関係・仕事・お金・婚活・ダイエットサポート）・各種写真撮影サービス（ビジネス用撮影・個人用撮影）・販売事業（水・化粧品・健康食品・腸活製品）・Webショップ（高機能水・完全ノンケミカル化粧品・サプリメント・生きて腸に届く麹食品等）,鳥取県倉吉市清谷町1-48-1,1998,5,10百万円,,https://maple-fine.net/,,
2024-08-01,株式会社ベストプラン,保険代理店,3,■事業内容：・損害保険代理業・生命保険の募集に関する業務■同社の特徴：（1）常に最高の顧客サービスを実践し、顧客・社会から信頼を勝ち取り、成長を続けます。（2）顧客に最善のコンサルティング、最善のアフターフォローを実践し続けることにより、 顧客・社会から、より一層信頼される会社になります。（3）同社に携わる全ての人々の幸福を追求し、共に成長・発展し続けます。（4）顧客の真の要望に迅速・正確に対応し、最高のサービスを実践し続けます。（5）地域密着型の経営を図り、地域サービスを提供します。（6）コンプライアンス強化（法令遵守）を宣言し実践します。,埼玉県久喜市栗橋東2-4-11,2006,7,1百万円,,"Failed to retrieve page, status code: 410",,
2024-05-01,株式会社ライフライン,生命保険,2,■事業内容： 損害保険代理業務、生命保険代理店業務、ファイナンシャルプラン（FP）業務,福岡県福岡市東区香椎駅前3-30-18,2005,7,3百万円,39.7,https://www.lline.jp/index.html,,
2024-08-01,ＨＩＣ株式会社,生命保険,無,生命保険、損害保険の募集業務及び、通信販売業 2024年1月doda掲載求人より引用,千葉県松戸市本町14-1松戸本町センタービル6Ｆ,2004,,10 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 高橋 宏史
2024-07-01,株式会社シャムロック,保険代理店,2,■事業内容： 生命保険代理業（アフラック専属代理店）◎30代が中心に活躍中の活気のある会社で、アフラックから全国の優秀な代理店に与えられる優績代理店として過去5年間のうちに全て表彰されています。アフラックの専属代理店だからこそ可能な「質」と「スピード感」を持って、今後ともより社会に貢献できるよう熱い志を持って挑戦する仲間を求めています。,福岡県福岡市博多区博多駅南4-2-10南近代ビル6F,2010,6,3百万円,35.0,なし,,
2024-07-01,日本モーゲージ株式会社,その他金融,2,■事業内容： 不動産事業者、宅建業者向け、個人事業主向け、個人向けに関西・近畿エリアに強く勢いがある不動産担保ローン会社。■特徴：個人・個人事業主・法人向けの資金使途自由の不動産担保ローンの主な用途はリフォーム資金、教育資金、開業資金、新規事業資金、運転資金、納税資金、つなぎ資金、借換資金など様々。業歴も長く、たくさんの融資事例を持っています。新規事業などで資金調達が必要な個人・法人企業などがお客様です。担保となる不動産を査定し、融資を行うのが当社の役目。スピーディな融資かつ丁寧なフォローで信頼を獲得しており、日本全国からお問い合わせを頂いています。,大阪府大阪市天王寺区生玉前町3-25タマダビル10F,2008,10,90百万円,,https://www.j-mortgage.co.jp/,,
2024-07-01,株式会社保研オフィス,保険代理店,1,■損害保険代理店■生命保険代理店■ファイナンシャルプラン二ング,大阪府堺市北区中百舌鳥町5-5 ノービレオプス203,2004,27,300万円,,https://www.hoken-office.net/,,代表取締役 田野 雅樹
2024-08-01,株式会社赤松,保険代理店,1,■事業内容： アフラック生命保険代理店 ■当社の特徴：大阪府堺市を中心に、和泉市を中心に幅広い顧客にサービス提供をしております。アフラック生命保険代理店として、代表取締役も営業活動を行っており距離の近い運営の中で、就業可能となります。,大阪府堺市西区浜寺元町1-116-3,2015,2,1百万円,,なし,,
2024-06-01,株式会社ラシュール,保険代理店,1,■事業概要について： 佐賀県に本社を置き、アフラック代理店事業を運営しております。■事業内容アフラック代理店事業■当社の特徴佐賀県小城市のサービスショップにて長年運営する中で、地域住民との交流も積極的に行うことで、知名度の高い運営を実現しております。,佐賀県小城市小城町本町277-2,,2,0百万円,,なし,,
2024-06-01,株式会社総合滋賀,保険代理店,1,■事業内容・損害保険の代理業、生命保険の募集に関する業務■経営理念・「三方よし」…お客様よし・社員よし・地域よし■事業の特徴・東京海上日動のTOP QUALITY代理店に認定されました。・TOP QUALITY代理店とは、東京海上日動の代理店の中で、お客様への保険・サービスの提案力、万が一の事故の際の対応、保険代理店としぇの事業の健全性、安定性、成長性が、弊社が定める基準により総合的に高く評価された代理店です。・東京海上日動専属代理店の中では、取扱保険料及び保有契約件数は滋賀県下No.1です。,滋賀県東近江市五個荘北町屋町45-5,1991,10,10百万円,,https://sogoshiga.com/,,
2024-07-01,全管協れいわ損害保険株式会社,損害保険,4,■事業内容： 損害保険業当社は賃貸住宅の居住者を対象とし、不動産管理会社が保険契約者となる契約方式（※）の家財保険を販売しています※この契約方式を「総括契約」といいます。,東京都千代田区大手町2-6-1,2011,87,"1,000百万円",,https://www.zkreiwa-sonpo.co.jp/,,
2024-06-01,ＲＡＫホールディングス株式会社,保険代理店,2,■事業内容： 同社役員の3名全員がファイナンシャルプランナーの世界共通資格「ＣＦＰ」の保有者であるため、保険代理店の業務だけでなく、事業継承・相続・税務アドバイザリーサービス・メディカルサービスまで、幅広くカバーしています。・生命保険代理業・損害保険代理業,東京都千代田区麹町2-6-7麹町R・Kビル,2011,14,12百万円,,https://www.rak.co.jp/corporate/,,
2024-08-01,株式会社グーニーズ,信託銀行,4,■事業内容：資産管理業務■事業の特徴：同社は某資産家の資産管理を主としたファミリーオフィスです。資産管理を中心に、グローバルな活動を行い、様々なプロジェクトのサポート業務として、旅行・出張等のコンシェルジュ業務も行っています。メイン事業は個人資産運用とプロジェクト推進となり、現在幅広い分野でプロジェクトが進んでいます。,東京都港区赤坂1-8-1赤坂インターシティAIR,2010,29,,,なし,,
2024-08-01,株式会社東京海上日動パートナーズ九州,保険代理店,19,■事業内容： 損害保険代理店業務生命保険の募集に関する業務(保険会社:東京海上日動あんしん生命保険株式会社、明治安田生命保険相互会社)保険に関する総合的なコンサルティング年金資金・資産運用に関する業務法人・財務や相続・事業継承に関するコンサルティング企業における顕在・潜在リスク診断事前の安心をお届けするソリューションの提案,福岡県福岡市南区塩原3-26-15九州三菱自動車販売大橋ビル4F,2014,241,100百万円,,https://www.tnpgrp.co.jp/kyusyu/index.html,,
2024-06-01,株式会社ヤスエージェンシー,損害保険,1,【事業内容】 ■各種損害保険・生命保険の販売・個人向け：火災保険、自動車保険、日常の賠償・ケガ・医療・介護などに備える保険・法人向け：火災保険、自動車保険、賠償責任保険・費用損害保険などの新種保険、法人向け生命保険 ■自動車等の販売・リース、車検・一般整備・鈑金などの斡旋及びこれらの付属品・部品等の販売斡旋■企業経営上の各種コンサルティング業務■人事・庶務・総務・経理・福利厚生などのアウトソーシング業務の請負■各種商品の販売及びその仲介,埼玉県朝霞市西原1-1-28,1999,16,10百万円,,https://www.yasu-agency.co.jp/,,
2024-06-01,株式会社ＵＮＯ,リース,1,■事業内容： ・レンタカー事業：京都府京都市のレンタカーなら株式会社UNOにお任せ下さい。軽自動車、普通車、ワゴン車など様々な車種を取り扱っています。,京都府京都市南区吉祥院石原堂ノ後西町13,2012,19,5百万円,,http://www.uno2010.com/about.php,,
2024-07-01,株式会社さくらインベスト,商品先物取引,2,■商品先物取引業者・店頭商品デリバティブ取引の取扱業務・国内商品市場取引の取次業務（経済産業省・農林水産省許可）【許可番号】農林水産省指令29食産第917号20170420商第5号■加入協会・日本商品先物取引協会・日本商品委託者保護基金,大阪府大阪市北区梅田2丁目5番6号 桜橋八千代ビル9階,2010,50,1億500万円,32.0,https://www.sakura-inv.com/,,代表取締役 服部 美月
2024-05-01,株式会社FPG信託,その他金融,1,■事業内容：ＦＰＧ信託は、東証プライム上場企業のＦＰＧグループの信託会社として、個人富裕層および中小企業の顧客のニーズに対応した信託サービスを提供する信託専門会社です。独自の資産運用や相続・事業承継に資する信託サービスの提供を目指しております。■サービス内容：以下サービスラインナップを展開しています。・財産保全信託・特定贈与信託（特別障害者扶養信託）・自社株承継信託・受益権複層化信託・不動産管理処分信託（不動産小口運用商品）・特定金外信託（航空機リース商品）,東京都千代田区丸の内2-7-2JPタワー29F,2009,16,100百万円,,https://www.fpgtrust.jp/,,
2024-07-01,株式会社Warranty technology,損害保険,9,■事業内容各種製品の品質、性能保証及び修理、出張修理業務、設置工事設置業務、各種コール業務、各種保証設計、保守、メンテナンス,東京都千代田区内幸町2-2-3日比谷国際ビル12F,2012,77,208百万円,38.0,"Failed to retrieve page, status code: 410",,
2024-06-01,一条保険サービス株式会社,損害保険,1,■事業内容： 【一条保険サービス株式会社】火災保険、自動車保険等の損害保険代理店業務【株式会社一条工務店】戸建注文住宅事業、リフォーム・メンテナンス事業、マンション事業、海外戸建住宅事業など,静岡県浜松市中央区大久保町1227-6,1978,5,10百万円,,https://www.ichijo.co.jp/iikoto/insurance_earthquake/,,
2024-08-01,株式会社ＪＵＳＴ　ＦＯＲ　ＹＯＵ,保険代理店,3,■事業内容：企業者様に対してコンサルティングのプロフェッショナルである役立つ士業協議会と連携致します・事業承継・相続のコンサルティング・企業に対する生命保険コンサルティング・セミナーの開催,大阪府大阪市福島区福島7-18-20シエリアタワー大阪福島2503,2004,9,6百万円,32.0,http://www.j-f-y.com/index.html,,
2024-08-01,アメリカン・エキスプレス・ジャパン株式会社,クレジット・信販（ノンバンク）,1,"当社は、アメリカン・エキスプレス・インターナショナル, Inc.の100%出資子会社です。アメリカン・エキスプレスのカード会員向けの旅行手配、コンシェルジュ・サービスを含むお客さまサービスの全般を主な業務としています。",東京都港区虎ノ門4－1－1,2005,,,,https://www.americanexpress.com/ja-jp/,,代表取締役社長 佐々木 浩之
2024-08-01,新生企業投資株式会社,投信・投資顧問,4,当社はSBIグループのプライベートエクイティ投資会社です。同グループのソリューション・ネットワークを積極的に活用すること、コアメンバーが10年以上の投資経験を有すること、ベンチャー投資、バイアウト投資をワンストップで手掛けるユニークな投資会社であること等が特徴です。,東京都中央区日本橋室町2-4-3YUITO/日本橋室町野村ビル,2012,35,50百万円,41.0,http://www.shinsei-ci.com/,,
2024-07-01,ユニオン投信株式会社,投信・投資顧問,2,■事業内容： 金融商品取引業（投資運用業・第二種金融商品取引業）■当社について：2008年4月に設立した当社は、「非営利団体」である労働組合が発起人となって、“はたらく仲間とその家族”の財産づくりの支援を目的に設立された資産運用会社です。そのため、発起人であり株主である労働組合およびユニオン投信株式会社は、株主利益や会社の利益ではなく“はたらく仲間と家族”の生涯の幸せを願い、地域社会の発展を最優先します。また、理念に込められた創業の想いを決して忘れることなく、資産運用と経営を行って参ります。,長野県松本市深志1-1-21,2008,6,200百万円,,https://www.unionam.co.jp/,,
2024-08-01,株式会社ソニック,生命保険,12,■事業概要：生命保険の募集に関する業務・損害保険代理業,北海道札幌市中央区大通西10-4南大通ビル6F,2006,,15百万円,,https://www.sonic-sapporo.com/,,
2024-06-01,ＡＹ保険サービス株式会社,保険代理店,1,当社は50年の歴史を持つ保険代理店です。しっかりと成長できる環境があり、各種制度や手当も含め、従業員の皆さんが働きやすい環境も整えてきました。今回の募集は次世代の当社を担う人材の採用であり、地元のお客様を大事にしながら長く顧客を支援し続けることに重きを置く当社の考えに共感し、一緒に未来を作り上げて頂ける方との出会いに期待しております。,滋賀県湖南市三雲205-5,2003,9,3百万円,,http://ayhoken.jp/,,
2024-07-01,株式会社グラント,保険代理店,1,■事業内容：損害保険代理店業務生命保険の募集に関する業務■当社の特徴：「実りのある豊かな人生を」この言葉を胸に、当社はこれまで事業を運営してきました。現在の社会には保険に関する情報が氾濫しています。現在加入している保険はお客様にとって本当に最適なのか？保障内容がお客様のライフスタイルに合っていなかったり、保険料負担が重くニーズにあっていない可能性は無いか？当社はそんな疑問を解消し、お客様の利益追及に貢献することと理念として保険のプロフェッショナルとしてお客様のベストな保険を提案するトータルライフサポート＆コンサルティング企業として事業を展開しております。,岐阜県岐阜市菅生8-2-17,1994,28,3百万円,,https://www.grant-co.biz/,,
2024-07-01,株式会社ガイア,その他金融,4,■事業内容暗号資産交換業・暗号資産BTMサービス（暗号資産をBTM機を使って日本円に両替するサービス）・BTM機（暗号資産自動両替機）の設置・運営・暗号資産による支援金事業,大阪府大阪市西区江戸堀2-1-1江戸堀センタービル9F,2007,12,29百万円,,https://www.gaia-btm-service.com/,,
2024-08-01,有限会社Ｆ・Ｇ・ＯＮＩＯＮ,保険代理店,2,"■事業内容： 近隣地域の市民の皆様に、現在の生活に密着して安心して保険の相談に応じられる生損保総合代理店としてサービスショップと外勤営業を展開しています。■製品情報：＜取扱保険会社＞・アフラック・メットライフ生命・オリックス生命・損保ジャパン日本興亜＜保有契約件数＞・新契約件数…1,980 件（2021年度）・保有件数…8,317 件（2022年5月時点）",埼玉県越谷市赤山町3-78-3,1992,9,3百万円,,なし,,
2024-07-01,Ａ．ＦＡＭＩＬＹ株式会社,保険代理店,3,■事業内容： 生命保険代理業（アフラック専属代理店）◎アフラックから全国の優秀な代理店に与えられる最高ランクの「AA（ダブルエー）」表彰を16年連続で受賞しています。※「AA（ダブルエー）」は全国約８０００代理店の中の上位６％が受賞しています。同社は、1988年にアフラックの専属代理店として営業を開始。アフラックの「生きるための保険」を一人でも多くのお客様へご案内すること。アフラックのプロフェッショナルであるべく日々研鑽すること。そして、お客様の“生涯に寄り添う”会社であること。「選ばれる会社」へと邁進している。,福岡県福岡市中央区天神1-1-1アクロス福岡5F,1988,20,10百万円,40.0,https://a-family.af-agent.jp/,,
2024-08-01,ベルダンモーゲージ株式会社,住宅ローン,1,■事業内容： SBIアルヒ（株）が提供する長期固定金利住宅ローン「フラット35」の融資を取り扱う代理店。,新潟県長岡市千秋1-253-3,2008,4,10百万円,,なし,,
2024-07-01,有限会社Ｉ‐ＭＡＸ・ジャパン,保険代理店,1,■事業内容： 福岡県大牟田市にある保険代理店です。地元の法人様、個人様を中心に損害保険・生命保険と、幅広く保険サービスのご相談を受け付けています。,福岡県大牟田市青葉町23-4,1977,11,3百万円,,https://www.i-max-japan.com/,,
2024-08-01,CBSフィナンシャルサービス株式会社,クレジット・信販（ノンバンク）,11,■事業内容：美容・医療・スクール等に対して、ショッピングクレジットを提供しています。,東京都目黒区青葉台3-1-12青葉台イースト2F,2006,70,"1,380百万円",,http://www.cbsfs.co.jp/,,
2024-08-01,株式会社あんしんプラザ,保険代理店,1,弊社は1999年に組織化と総合化の先駆者となるべく創業を開始した生命保険・損害保険の代理店です。地域に根差した活動を続け、個人・企業を問わず、多くの皆様に あんしんをご提供すべく邁進してまいりました。業界未経験で入社しながらも、保険の知識だけでなく、お客様の生活を取り巻く様々な事柄を学び、現在では会社の中核として活躍する社員が複数名在籍しているのも弊社の特徴です。,兵庫県明石市本町2-2-24明石東京海上日動ビル5F,1999,24,10百万円,,https://www.anshinplaza.co.jp/,,
2024-06-01,有限会社山本保険サービス,保険代理店,2,"■事業内容： アフラック生命保険代理店■当社の特徴個人代理店として1988年に登録して以来、高知県に根差した保険代理店としての運営を続けております。高知市の本店だけでなく、四万十店、安芸店を開設しており、県内でくまなくサービス提供できる店舗展開をしています。30年以上事業を継続してきた中で築いた1万件以上の顧客基盤を通して、安定した実績を挙げております。アフラック代理店として、更なる事業成長を見込んで連携を進める代理店として、高知県内で唯一選出されております。（全国約8,800店あるアフラック代理店の中で約30店舗が選出されているうちの1店）",高知県高知市城見町7-4アベニュー1F,2004,10,3百万円,44.0,https://www.yamamotohoken.jp/index.html,,
2024-07-01,株式会社ゼロナビ,保険代理店,5,■同社について埼玉エリアを中心に保険ショップを展開しており、15年連続増収を記録。直近ではコクーンシティさいたま新都心に、日本最大級の大型保険ショップを新規オープンしました。圧倒的な集客力があるため、短期間で沢山の経験を積むことができることから、最短でトップセールスに成長できる環境が整っています。また、2027年2月の株式上場を計画しており、上場までに10店舗の出店予定がすでに決定しております。（上場計画にあたり、PEファンド：クレアシオン・キャピタル株式会社と資本提携しています）,埼玉県上尾市緑丘3-3-11,2004,100,,29.0,http://zero-navi.co.jp/,,
2024-07-01,株式会社アール＆スマート,保険代理店,2,■企業概要：個人向けおよび企業向けの保険代理店の運営を行っています。法人向けにはリスクコンサルティング、個人向けにはライフコンサルティングを行っています。■事業内容：損害保険代理業、生命保険募集業務,岐阜県大垣市新田町3-13,2013,26,10百万円,,https://www.ar-smart.com/,,
2024-07-01,株式会社アペックスＴＩＰ,保険代理店,1,■当社について：・当社は2020年10月に「アペックス株式会社」「ティー・アイ・プランニング有限会社」が合併をし、「株式会社アペックスＴＩＰ」として心機一転発足をいたしました。50年以上に渡りご愛顧を頂いておりますお客様へ、より柔軟で高度かつ永続的なサービスのご提供を行うため、強みを活かし合うべく事業の統合を行いました。地元でこそ必要とされる地域の拠り所として、事前事後のご相談に幅広くお答えできるよう、高い専門性を備えた、かつ人間味あふれたスタッフが皆様をお待ちしております。,北海道札幌市豊平区月寒東三条11-1-23,2003,13,9百万円,40.0,https://apextip.jp/,,
2024-06-01,株式会社フジヨシ,保険代理店,1,■事業内容：生命保険、損害保険代理業および保険に関する総合コンサルティング営業,岐阜県関市下有知397-2,,24,10百万円,,http://hokenfujiyoshi.com/,,
2024-08-01,株式会社ＲＫコンサルティング,保険代理店,無,■生命保険コンサルティング事業 ・企業生命保険コンサルティング ・個人生命保険コンサルティング ・企業損害保険コンサルティング・個人損害保険コンサルティング 2024年6月doda掲載求人より引用,千葉県市川市南八幡4-17-8Ｊプロ本八幡ビル 7Ｆ,2005,,259 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 西藤 広一郎
2024-08-01,ＷｅＣａｐｉｔａｌ株式会社,その他金融,7,■事業内容： ・投資・配当型クラウドファンディング「ヤマワケ」の運営・最小1万円からの不動産クラウドファンディング「ヤマワケエステート」の運営・「お金を借りたい事業者」と「投資したい人」を結びつけるサービス「ヤマワケレンディング」の運営,東京都港区六本木4-1-4黒崎ビル3F,2013,60,10百万円,,https://we-capital.co.jp/,,
2024-08-01,株式会社SCOグループ,クレジット・信販（ノンバンク）,6,■事業内容：・決済サービスの開発・提供・歯科医院向けSaaSの開発・提供,東京都千代田区丸の内2-7-2JPタワー18F,2013,57,26百万円,34.4,https://www.scogr.co.jp,,
2024-07-01,有限会社藤井総合保険センター,保険代理店,1,■事業内容： ・保険代理店■当社の特徴：当社は三井住友海上火災保険株式会社の代理店です。お客さまに保険を通じて、安心・安全を提供して、保険に加入していて良かったと思われ、感謝につながる営業活動を目指しています。会社で実績を積み、将来的には、経営にも携わっていってほしいと望んでいます。,滋賀県米原市顔戸1411-54,2000,5,3百万円,,なし,,
2024-08-01,有限会社グットサポート,保険代理店,1,■事業内容： 当社は生命保険や損害保険の代理販売を行う企業でペット保険、自動車保険、火災保険など主に取り扱っている企業です。日本生命や東京海上日動などの代表的な保険会社をはじめ、生命保険14社、損害保険8社が取扱う保険商品を代理販売しており、販売エリアは沖縄県内だけにとどまらず、全国のお客様のあらゆるニーズにも対応しています。,沖縄県うるま市字赤道261-2,2006,11,3百万円,,https://goodsupport.co.jp/,,
2024-08-01,株式会社星野リゾート・アセットマネジメント,投信・投資顧問,3,"■事業内容・特色：当社は、星野リゾートの施設を含む、幅広いホテル不動産に投資する星野リゾート・リート投資法人の資産運用会社です。星野リゾートグループは、コロナ禍でマーケットを大きくアウトパフォームする高い運営力を示すことでその成長を加速させていますが、本投資法人も星野リゾートグループの運営力を最大限活用することで、積極的に資産規模を成長させており、中期的に3,000億円となる目標を掲げています。",東京都中央区京橋3-6-18,2010,51,100百万円,39.0,https://www.hoshinoresort-am.com/,,
2024-08-01,ヘッジファンドダイレクト株式会社,投信・投資顧問,2,■事業内容： ヘッジファンド投資助言事業当社はフィンテックを活用した投資助言会社として、個人投資家向けの海外ファンド投資助言会社では日本最大級です。＜金融商品取引法に基づく登録＞金融商品取引業者（投資助言業・代理業） 関東財務局長（金商）第532号＜投資助言契約額累計＞1344.6億円（2022年4月末時点）＜加盟団体＞東京商工会議所会員・東京三弁護士会協定締結（金融ADR）,東京都千代田区丸の内1-8-2,,,,,https://hedgefund-direct.co.jp/,,
2024-08-01,有限会社ＲＣＭタカツジ,生命保険,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 損害保険・生命保険を中心としたトータルマネジメント 2021年9月doda掲載求人より引用,京都府京都市山科区北花山大林町8-8洛東ビルテディベア 303,2004,,3 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 髙辻 篤史
2024-07-01,株式会社きらりトータルサポート,保険代理店,9,■事業内容：損害保険代理業、生命保険代理業大手保険会社の各種保険代理店をしています。お客さまと保険会社との間に入り、お客さまに最適な保険の各種サービスを提供している会社です！,山口県周南市大字久米3308-1,2013,43,7百万円,,https://kirari-total.co.jp/,,
2024-06-01,株式会社メイワ,保険代理店,1,■事業内容：・生命保険の募集に関する業務、損害保険代理店業・サービスショップ運営,島根県益田市あけぼの東町13-5,1995,10,,46.0,https://meiwa-hoken.co.jp/,,
2024-07-01,有限会社江見総合保険,保険代理店,3,■事業内容： ■保険代理業（損害保険・生命保険）・損保ジャパン・SOMPOひまわり生命・第一生命上記保険会社代理店■ビジョン： ■経営方針：保険を通じた社会への貢献●皆様と共に学び・成長●共に喜び・共に苦しみ●共に将来へ向けて改善する共存共栄 異体同心■基本信条：会社全体が志と使命感を持ち、社員一同「人間」として一流に生きようとする覚悟を持ち、困難を修行と考え自分自身を変えていく努力をします。 人生観・責任感・使命感・未来感を持ち合わせ、社会へ貢献できる人間となり活動を行います。,岡山県岡山市北区丸の内2-12-20,2001,8,3百万円,,https://www.e-lifesogohoken.com/,,
2024-08-01,株式会社KBA,保険代理店,8,■事業内容： 住宅ローン代理店、損害保険代理店、生命保険代理店、不動産事業※店舗数…ARUHI12店舗、FP営業部（訪問型生損保代理店）,大阪府大阪市中央区大手前1-7-31OMM15F,2008,85,40百万円,,http://www.kba-inc.net/index.php,,
2024-07-01,株式会社ほけんドットコム,保険代理店,5,■事業内容： ・生命保険の募集に関する業務・損害保険代理業■経営理念： 1.お客様第一主義「常にお客さまの立場になって」お一人おひとりと誠実に向き合います。2.信頼と堅実お客さまとの信頼関係を第一に、堅実な会社経営を目指します。3.コンプライアンス遵守法令遵守のもとに業務を遂行し、健全で透明な経営に努めます。,大阪府大阪市中央区船越町1-6-6,1999,40,3百万円,55.0,http://www.hokendot.com/,,
2024-06-01,有限会社カスガ保険,生命保険,1,～ 地域から信頼され創業から50年 損害保険・生命保険の専業代理店 ～【事業内容】1.損害保険代理業・生命保険に関する業務2.上記に付帯する一切の事業,秋田県横手市十文字町西原一番町28,1973,9,3百万円,46.0,https://kasugahoken.com,,
2024-06-01,株式会社黒磯保険センター,生命保険,2,■特長：1985年に東京海上専属代理店として開業し、2010年にはTQ代理店に認定。創業以来、那須塩原・大田原・那須周辺地域のお客様を中心に、日常生活・企業活動のそれぞれの場に最も適した保険のご提案を通してお客様の「あんしん」のお手伝いをしております。,栃木県那須塩原市方京2-1-1,1985,8,3百万円,,https://kuroisohoken.sakura.ne.jp/index.html,,
2024-07-01,株式会社ＡＢＣライフ,保険代理店,1,■事業内容：アフラック よくわかるほけん案内 店舗スタッフ,奈良県宇陀市榛原区萩原766-1,,6,8百万円,34.5,https://www.aflac.co.jp/soudan/annai/shop/acs/28-05105-007/,,
2024-07-01,ＤＢＪ証券株式会社,証券会社,2,■事業内容： ・社債・ファンド等各種金融商品の販売業務 …効率的な資金調達及び運用に貢献いたします。（１）グリーンボンド等ESG関連社債を含めた各種社債、投資法人債等のアレンジ・販売（２）プライベートエクイティファンド、インフラファンド、私募リート等の各種オルタナティブファンドの組成サポート・販売・証券化関連業務…金銭債権、不動産、航空機ファイナンス等の各種流動化商品（特定社債、信託受益権、ABS、ABL等）を取り扱いしております。・各種コンサルティング業務,東京都千代田区大手町1-9-2,1998,23,500百万円,40.0,http://www.dbj-sec.jp/company/outline.html,,
2024-08-01,株式会社東京海上日動パートナーズＴＯＫＩＯ,保険代理店,12,■事業内容： 東京海上日動100％出資会社として、東京・神奈川・千葉に23拠点のネットワーク体制を持つ保険代理店です。【東京】新宿支社/東京新都心支社/品川支社/池袋支社/東東京支社/立川支社/西東京支社【神奈川】みなとみらい支社/横浜支社/金沢シーサイド支社/湘南平塚支社/町田支社/川崎支社/小田原支社/相模原支社/玉川学園支社/海老名支社【千葉】千葉支社/成田支社/柏支社/船橋支社※取扱い保険会社：東京海上日動火災保険株式会社、東京海上あんしん生命保険株式会社、明治安田生命保険相互会社,東京都渋谷区代々木2-11-15新宿東京海上日動ビル8F,2014,,100百万円,,https://www.tnpgrp.co.jp/tokio/index.html,,
2024-08-01,有限会社大日の出プランニング,保険代理店,無,,東京都調布市国領町3-11-11,1987,,3 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 相田 光一
2024-06-01,和新インシュアランス・パートナーズ株式会社,保険代理店,1,■事業内容：・損害保険代理店業務・生命保険代理店業務当社は損害保険および生命保険の代理店であり、損害保険契約の締結の代理／生命保険の締結の媒介を行います。■取扱商品：企業等の法人顧客向けの保険はもちろん、個人顧客向けの保険も用意しており顧客に合った保険を提案しています。（1）法人顧客向け…財産・賠償・社有車・物流のリスク、従業員のリスク、経営者・役員のリスク 、利益減少のリスク（2）個人顧客向け…くるまの保険、すまいとくらしの保険、からだの保険、レジャーの保険、ネットで加入できる保険,大阪府大阪市中央区北久宝寺町2-4-1,2014,8,10百万円,,http://www.washin-ip.jp/index.html,,
2024-08-01,ＮＴＳホールディングス株式会社,債権回収（サービサー）,6,■事業内容： 事業子会社の経営管理、その他それに付帯する業務を行っております。2014年1月、ニッテレ債権回収株式会社を母体として設立登記、同年4月から「純粋持株会社」として、本格的に業務を開始。中核事業であるサービサー業務を強化しつつも、その業務と親和性の高い事業領域に対して、グループ子会社による新規事業等を展開し、グループ全体の成長および企業価値を向上するための全体戦略の立案、経営資源の配分等を行っています。,東京都港区芝浦3-16-20芝浦前川ビル4F,2014,220,92百万円,48.0,http://nts-hd.co.jp/,,
2024-07-01,株式会社アリスコーポレーション,保険代理店,3,◆事業内容： 生命保険募集代理店,東京都北区十条仲原1-5-72F,1996,12,10百万円,,http://www.alis4you.com/,,
2024-08-01,有限会社福村保険事務所,保険代理店,1,■事業内容： 自動車保険・火災保険・傷害保険・生保等の代理店業企業や個人を取り巻くリスクが多様化している中、お客様のニーズに対応した商品をラインナップし『安心と安全』を提供致します。,鹿児島県鹿児島市吉野町2072-9,1999,15,,46.0,"Failed to retrieve page, status code: 410",,
2024-08-01,あおぞら投信株式会社,投信・投資顧問,1,あおぞら投信は、2024年2月に設立10周年を迎えました。 設立以来『お客さまの大切な資産形成のお役に立ち、豊かな人生を過ごすための商品を提供する』ことを企業理念として掲げ、優れた運用手法による世界への投資機会を提供中です。,東京都千代田区麹町6-1-1,2014,,450百万円,,https://www.aozora-im.co.jp/,,
2024-08-01,ａｕフィナンシャルサービス株式会社,クレジット・信販（ノンバンク）,26,■事業概要：同社では、下記金融決済事業を行っています。（1）クレジットカード事業（2）決済代行業事業（3）その他新規金融決済事業 等,東京都港区西新橋2-3-1マークライト虎ノ門13F,2014,204,"7,370百万円",,http://www.kddi-fs.com/corporate/,,
