更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,小林薬品工業株式会社,医薬品メーカー業界,求人なし,岐阜県岐阜市中鶉1-139,1949,代表取締役 小林 宏,,41 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中部化成薬品株式会社,医療機器メーカー業界,求人なし,岐阜県岐阜市秋津町5中部化成ビル,1950,代表取締役 瀬川 典秀,,98 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＴＫ製薬株式会社,医薬品卸,求人なし,埼玉県さいたま市見沼区大字片柳864-1,1971,代表取締役 瀧沢 努,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人西福岡病院,病院・大学病院・クリニック,求人なし,福岡県福岡市西区生の松原3-18-8,1955,理事長 安藤 文英,,"1,106 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,公益財団法人操風会,病院・大学病院・クリニック,求人なし,岡山県岡山市中区倉田567-1,1953,代表理事 高畠 稔,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ハピネスケア株式会社,福祉・介護関連サービス,求人なし,埼玉県さいたま市見沼区大字南中野57,1986,代表取締役 中村 真悟,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社舟木義肢,医療機器メーカー業界,求人なし,岡山県岡山市中区江並102-4,1985,代表取締役 舟木 健一,,22 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団登豊会,病院・大学病院・クリニック,求人なし,岐阜県岐阜市光町2-46,1971,理事長 近石 登喜雄,,618 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ユニオンテック株式会社,福祉・介護関連サービス,求人なし,埼玉県さいたま市岩槻区大字金重228-7,1991,代表取締役 能登 孝子,,25 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人博仁会,病院・大学病院・クリニック,求人なし,福岡県福岡市西区野方7-770,1966,理事長 原 道也,,"1,045 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社セイヨウトレーディング,その他医療関連,求人なし,岐阜県岐阜市日置江7-7-10,1985,代表取締役 宇佐見 正洋,,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社オートシステム,医療機器メーカー業界,求人なし,福岡県福岡市西区拾六町2-2-28,1984,代表取締役 徳安 健司,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団愛正会,病院・大学病院・クリニック,求人なし,埼玉県さいたま市見沼区大字御蔵789-1,2001,理事長 宇井 万津男,,54 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人松本皮膚科形成外科医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市見沼区大和田町2-1284-2,1991,理事長 松本 吉郎,,13 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人輝松会,病院・大学病院・クリニック,求人なし,福岡県福岡市西区下山門団地40-5,1989,理事長 松尾 太郎,,816 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団飯盛会,病院・大学病院・クリニック,求人なし,福岡県福岡市西区大字飯盛664-1,1986,理事長 倉光 かすみ,,798 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団朝菊会,その他医療関連,求人なし,福岡県福岡市西区北原2-2-6,1992,理事長 坂本 道男,,"1,620 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本スーパー電子株式会社,医療機器卸,無,埼玉県さいたま市見沼区東大宮6-36-16,1987,代表取締役 髙橋 常久,,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■医療機器の企画開発・販売■健康機器の企画開発・販売■スキンケア・サプリメントの企画開発・販売 2024年4月doda掲載求人より引用,
2024-08-01,協和薬品工業株式会社,医薬品メーカー業界,求人なし,岐阜県岐阜市野一色2-8-6,1962,代表取締役 小椋 真実,,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ヤマサキ,福祉・介護関連サービス,求人なし,岡山県岡山市南区当新田485-18,1966,代表取締役 山﨑 吉典,,45 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団慈朋会,病院・大学病院・クリニック,求人なし,岐阜県岐阜市野一色7-2-5,1981,理事長 澤田 重樹,,"3,716 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人光生病院,病院・大学病院・クリニック,求人なし,岡山県岡山市北区厚生町3-8-35,1955,理事長 佐能 量雄,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メディカ・ライン,医療機器卸,無,東京都文京区湯島1-6-3湯島一丁目ビル 3Ｆ,1994,代表取締役 佐藤 望,,35 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆大型医療機器のコーディネート◆医療機器・医療材料販売およびメンテナンス◆新規開業・開設支援および経営サポート◆医業経営コンサルタント＜許認可＞高度管理医療機器等 販売業/賃貸業医療機器修理業許可医業経営コンサルタント（日本医業経営コンサルタント協会）東京都公安委員会古物商許可 2023年7月doda掲載求人より引用,
2024-08-01,社会医療法人志聖会,病院・大学病院・クリニック,求人なし,愛知県犬山市大字五郎丸字二タ子塚6,1968,理事長 竹腰 篤,,379 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社三和メディカル,医療機器卸,求人なし,岡山県岡山市北区下中野364-105,1978,代表取締役 佐多 保彦,,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社八甕,医療機器卸,求人なし,埼玉県さいたま市中央区鈴谷6-4-5,1964,代表取締役 原 良祐,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人順和,病院・大学病院・クリニック,求人なし,福岡県福岡市城南区樋井川3-47-1,1964,理事長 服部 文忠,,"1,205 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団志朋会,病院・大学病院・クリニック,求人なし,岐阜県岐阜市加納城南通1-23,1973,理事長 渡邊 寛,,"1,278 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団幸紀会,病院・大学病院・クリニック,求人なし,岐阜県岐阜市鏡島西2-4-14,1979,理事長 安江 紀裕,,"2,919 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人札幌報恩会,福祉・介護関連サービス,無,北海道札幌市厚別区厚別町上野幌822,1922,理事長 山下 太郎,,"5,156 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,フジヤ産業株式会社,医療機器卸,求人なし,埼玉県さいたま市中央区新都心4-1,1972,代表取締役 伊藤 慶暉,,45 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人明日栄会,福祉・介護関連サービス,求人なし,埼玉県さいたま市中央区新中里2-8-6,1994,理事長 金子 光子,,"2,298 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人重仁会,福祉・介護関連サービス,求人なし,北海道札幌市厚別区大谷地東5-7-10,1979,理事長 田尾 大樹,,46 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人交雄会メディカル,病院・大学病院・クリニック,求人なし,北海道札幌市厚別区厚別中央一条6-2-5,2004,理事長 三井 慎也,,151 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団医凰会,病院・大学病院・クリニック,求人なし,埼玉県所沢市東狭山ケ丘5-2746-5,1996,理事長 林 義智,,18 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人サンプラザ,病院・大学病院・クリニック,求人なし,北海道札幌市厚別区厚別中央二条4-9-25,1987,理事長 馬場 雅人,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団厚別中央整形外科,病院・大学病院・クリニック,求人なし,北海道札幌市厚別区厚別中央五条2-5-15,1992,理事長 樋口 政法,,8 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人貞仁会,病院・大学病院・クリニック,求人なし,北海道札幌市厚別区厚別中央三条2-12-1,1989,理事長 髙橋 大賀,,225 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人徹仁会,病院・大学病院・クリニック,求人なし,北海道札幌市厚別区厚別西五条1-16-22,1993,理事長 木村 徹男,,589 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人栄寿会,病院・大学病院・クリニック,求人なし,埼玉県さいたま市桜区西堀8-4-1,1988,理事長 五島 文恵,,"1,925 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人自由会,病院・大学病院・クリニック,求人なし,岡山県岡山市南区東畦767-3,1987,理事長 橋本 俊明,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団Ｈ・Ｎ・メディック,病院・大学病院・クリニック,求人なし,北海道札幌市厚別区厚別中央五条6-1-5,1996,理事長 遠藤 陶子,,"1,755 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団良友会,病院・大学病院・クリニック,求人なし,岡山県岡山市中区藤崎465,1982,理事長 中島 唯夫,,826 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団夏井坂内科クリニック,病院・大学病院・クリニック,求人なし,北海道札幌市厚別区大谷地東4-1-2しんたくターミナルプラザ 2Ｆ,1989,理事長 夏井坂 光輝,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アキ通商株式会社,医療機器卸,求人なし,埼玉県さいたま市桜区大字神田719-3,1989,代表取締役 安喜 正人,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人シティ・ケアサービス,福祉・介護関連サービス,求人なし,福岡県福岡市南区長住3-7-1,1998,理事長 榎本 重孝,,"2,390 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団友愛会,大学・研究施設,求人なし,岐阜県岐阜市八代1-7-1,1967,理事長 岩砂 智丈,,"1,061 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ホープ産業株式会社,医療機器卸,求人なし,岐阜県岐阜市金園町10-24金園メディカルビル,1979,代表取締役 土川 東,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人大成会,病院・大学病院・クリニック,求人なし,福岡県福岡市早良区西新1-1-35,1964,理事長 黒田 康夫,,"7,086 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団恒仁会,病院・大学病院・クリニック,求人なし,北海道札幌市厚別区もみじ台西6-1-7,1990,理事長 熊谷 卓司,,8 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団誠広会,病院・大学病院・クリニック,求人なし,岐阜県岐阜市黒野176-5,1980,理事長 平野 聡子,,324 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人楽天堂,病院・大学病院・クリニック,求人なし,福岡県福岡市早良区東入部6-20-56,1976,理事長 廣橋 紀正,,52 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社オストジャパングループ,調剤薬局・ドラッグストア業界,求人なし,北海道札幌市厚別区厚別南5-1-7,2002,代表取締役 村上 睦,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,不二薬品産業株式会社,医薬品卸,求人なし,埼玉県さいたま市桜区田島3-3-12,1963,代表取締役 長田 茂,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社愛華,医薬品卸,求人なし,福岡県福岡市早良区飯倉6-3-2,1984,代表取締役 加地 良貴,,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団壬秀会,病院・大学病院・クリニック,求人なし,岐阜県岐阜市三田洞904-1,1989,理事長 今井 秀治,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人おがた整形外科医院,病院・大学病院・クリニック,求人なし,福岡県福岡市早良区原7-4-18,1987,理事長 緒方 孝俊,,729 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人福西会,病院・大学病院・クリニック,求人なし,福岡県福岡市早良区野芥1-2-36,1979,理事長 山下 裕一,,"1,367 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社札幌ニチエー,医薬品卸,求人なし,北海道札幌市手稲区新発寒五条1-1101-35,1972,代表取締役 橋本 貴行,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団誠和会,病院・大学病院・クリニック,求人なし,福岡県福岡市早良区干隈3-9-1,1989,理事長 牟田 和男,,49 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人勉仁会,福祉・介護関連サービス,求人なし,北海道札幌市手稲区金山一条2-1-6,1981,理事長 中垣 葵,,"3,748 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人泯江堂,福祉・介護関連サービス,求人なし,福岡県福岡市早良区野芥5-6-37,1962,理事長 三野原 義光,,2 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ヘレナ研究所,診断薬・臨床検査機器・臨床検査試薬メーカー,求人なし,埼玉県さいたま市浦和区常盤9-21-19,1976,代表取締役 中里 時亜,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団カワムラヤスオメディカルソサエティ,病院・大学病院・クリニック,求人なし,岐阜県岐阜市芥見大般若1-84,1987,理事長 河村 信利,,"1,343 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人夕凪会,福祉・介護関連サービス,求人なし,岡山県岡山市東区宿毛745-1,1996,理事長 伊澤 卓士,,"2,167 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団藤田病院,病院・大学病院・クリニック,求人なし,岡山県岡山市東区西大寺上3-8-63,1993,理事長 藤田 琢二,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人福和会,病院・大学病院・クリニック,求人なし,北海道札幌市手稲区曙十一条2-3-12,1976,理事長 立花 麗子,,"4,455 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人緑誠会,福祉・介護関連サービス,求人なし,北海道札幌市手稲区西宮の沢四条3-3-45,1980,理事長 田中 誠児,,"2,826 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人おおぞら会,病院・大学病院・クリニック,求人なし,岡山県岡山市北区下伊福上町15-7,1993,理事長 奥 川文（遠迫文）,,626 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人秀友会,その他医療関連,求人なし,北海道札幌市手稲区新発寒五条6-2-1,1992,理事長 藤原 雄介,,790 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人札幌宮の沢病院,病院・大学病院・クリニック,求人なし,北海道札幌市手稲区西宮の沢一条4-14-35,1994,理事長 田中 正巳,,"2,205 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人雄風会,病院・大学病院・クリニック,求人なし,岡山県岡山市北区下足守1900-1,1959,理事長 市木 研,,"1,116 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人桜花会,病院・大学病院・クリニック,求人なし,北海道札幌市手稲区西宮の沢五条1-13-15,1992,理事長 橋本 博介,,"1,764 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,フクダライフテック中国株式会社,その他医療関連,求人なし,広島県広島市西区井口明神1-1-31,1995,代表取締役 上田 浩二,,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人坦水会操健康クリニック,病院・大学病院・クリニック,求人なし,岐阜県岐阜市薮田南1-4-20,1992,理事長 操 潤,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人仏心会,福祉・介護関連サービス,求人なし,福岡県福岡市早良区大字西1,1967,理事長 野村 純椿,,"1,332 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アイルリンク,福祉・介護関連サービス,求人なし,岡山県岡山市北区野田3-16-1下電開発ビル 2Ｆ,1999,代表取締役 生 本覚,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エム・ケー・メディックス,医薬品卸,求人なし,岐阜県岐阜市東金宝町1-12-8Ｆ,1988,代表取締役 地守 素子,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エステートホーム,福祉・介護関連サービス,求人なし,岐阜県岐阜市西鶉5-15エステート15 6Ｆ,1993,代表取締役 堀江 伸治,,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般財団法人さいたま市浦和地域医療センター,病院・大学病院・クリニック,求人なし,埼玉県さいたま市浦和区常盤6-4-18,1979,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ハナコメディカル株式会社,医療機器メーカー業界,求人なし,埼玉県さいたま市浦和区元町2-24-11,1973,代表取締役 肥留間 俊輔,,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人手稲ロータス会,福祉・介護関連サービス,求人なし,北海道札幌市手稲区稲穂五条2-6-5,1988,理事長 宮川 学,,"3,295 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社イワセ薬品,医薬品卸,求人なし,埼玉県さいたま市浦和区常盤3-13-6,1990,代表取締役 岩瀬 修一,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リョーワ,福祉・介護関連サービス,求人なし,北海道札幌市手稲区西宮の沢四条2-3-20,1991,代表取締役 田中 正巳,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人タナカメディカル,病院・大学病院・クリニック,求人なし,北海道札幌市手稲区西宮の沢四条4-2-1,1998,理事長 田中 正巳,,"2,215 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人仲田内科,病院・大学病院・クリニック,求人なし,埼玉県さいたま市浦和区岸町4-2-14,1952,理事長 仲田 郁子,,101 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社星置調剤薬局,調剤薬局・ドラッグストア業界,求人なし,北海道札幌市手稲区星置一条4-2-12星置駅前メディカル 1Ｆ,1992,代表取締役 河井 康伸,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人信和会,病院・大学病院・クリニック,求人なし,福岡県大牟田市黄金町1-178,1962,理事長 蓮澤 浩明,,"1,831 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団図南会,病院・大学病院・クリニック,求人なし,北海道札幌市清田区清田一条4-4-35,1973,理事長 渡部 正行,,275 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コーケン,医療コンサルティング,求人なし,埼玉県さいたま市南区南本町1-8-9スカイビル 1Ｆ,1980,代表取締役 南 雅之,,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,エルメックス株式会社,医療機器メーカー業界,求人なし,埼玉県さいたま市南区別所7-6-8ライブタワー武蔵浦和3701,1986,代表取締役 及川 俊夫,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社筑後デンタル,医療機器卸,求人なし,福岡県大牟田市上白川町2-296-8,1988,代表取締役 堤 武士,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メディカル電子工業,医療機器メーカー業界,求人なし,埼玉県川口市戸塚1-11-13,1989,代表取締役 井手 義晴,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人尚仁会,病院・大学病院・クリニック,求人なし,北海道札幌市清田区真栄331,1981,理事長 小笠原 俊夫,,89 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,北海道医療生活協同組合,病院・大学病院・クリニック,求人なし,北海道札幌市中央区北四条西12-ほくろうビル 4Ｆ,1966,代表理事 根本 武志,,150 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ケイムズ・メディカ,調剤薬局・ドラッグストア業界,求人なし,岡山県岡山市北区西辛川305-1,1997,代表取締役 松岡 裕之,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人福寿会,福祉・介護関連サービス,求人なし,福岡県大牟田市大字宮部172-1,1992,理事長 杉 健三,,445 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ネヲハル,福祉・介護関連サービス,求人なし,埼玉県さいたま市桜区田島4-9-8,1985,代表取締役 黒川 芳道,,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団五風会,病院・大学病院・クリニック,求人なし,北海道札幌市清田区真栄319,1994,理事長 森 一也,,"4,288 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人春日医院,病院・大学病院・クリニック,求人なし,福岡県大牟田市一浦町6-3,1996,理事長 春日 雅樹,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人完光会今野病院,病院・大学病院・クリニック,求人なし,福岡県大牟田市末広町5-2,1989,理事長 今野 里美,,393 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人甘木山学園,福祉・介護関連サービス,求人なし,福岡県大牟田市大字甘木1158,1958,理事長 石井 竹彦,,"2,758 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人岡山中央福祉会,福祉・介護関連サービス,求人なし,岡山県岡山市東区吉原231,1980,理事長 井場 哲也,,"2,386 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人岡山博愛会,病院・大学病院・クリニック,求人なし,岡山県岡山市中区江崎456-2,1952,理事長 更井 哲夫,,"2,067 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人謙清会,病院・大学病院・クリニック,求人なし,岐阜県岐阜市岩滝西3-75,1991,理事長 竹田 洋祐,,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社マツオメディカル,医療機器卸,無,埼玉県さいたま市南区曲本2-11-25,1979,代表取締役 松尾 公裕,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人ももぞの学園,福祉・介護関連サービス,求人なし,岡山県岡山市北区粟井2788,1975,理事長 安井 直人,,"1,584 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社平成調剤薬局,調剤薬局・ドラッグストア業界,求人なし,岐阜県岐阜市八代1-3-3,1992,代表取締役 大橋 哲也,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人盛全会,病院・大学病院・クリニック,求人なし,岡山県岡山市東区西大寺中野本町8-41,1990,理事長 小林 直哉,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ティ・アシスト,その他医療関連,求人なし,岐阜県岐阜市若宮町9-16トーカイビル 13Ｆ,1970,代表取締役 堀 弘和,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
