更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,医療法人社団橘医会,病院・大学病院・クリニック,求人なし,兵庫県明石市西明石南町2-10-5,2002,理事長 伊達 昌孝,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,55 百万円,
2024-08-01,医療法人社団こじま肛門外科,病院・大学病院・クリニック,求人なし,兵庫県明石市本町1-6-10ヴェッセルコジマビル 3Ｆ,2011,理事長 小島 修司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,39 百万円,
2024-08-01,医療法人社団永伸会吉良整形外科医院,病院・大学病院・クリニック,求人なし,兵庫県尼崎市杭瀬北新町1-10-2,1992,理事長 吉良 貞昭,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,131 百万円,
2024-08-01,医療法人社団誠友会佐守医院,病院・大学病院・クリニック,求人なし,兵庫県尼崎市大庄西町3-3-23,2002,理事長 佐守 友康,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,307 百万円,
2024-08-01,医療法人社団幸之会,病院・大学病院・クリニック,求人なし,兵庫県尼崎市上坂部3-11-1フレアージュ塚口 1Ｆ,2005,理事長 安部 幸孝,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,
2024-08-01,医療法人社団沢会カナザワ矯正小児歯科,病院・大学病院・クリニック,求人なし,兵庫県尼崎市立花町4-1-3,2006,理事長 金澤 真亨,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,24 百万円,
2024-08-01,医療法人社団康佑会,病院・大学病院・クリニック,無,兵庫県尼崎市南武庫之荘2-33-6グランディール 1Ｆ,2006,理事長 永井 康照,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,165 百万円,
2024-08-01,医療法人社団高遼会,病院・大学病院・クリニック,求人なし,兵庫県西宮市瓦林町20-11,1993,理事長 飯田 高広,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,12 百万円,
2024-08-01,医療法人社団南風会,病院・大学病院・クリニック,求人なし,兵庫県姫路市亀井町97,1990,理事長 藤原 義文,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,133 百万円,
2024-08-01,医療法人社団野路菊会みやけ内科・循環器科,病院・大学病院・クリニック,求人なし,兵庫県姫路市大塩町宮前1,1996,理事長 三宅 良平,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,126 百万円,
2024-08-01,医療法人社団山口歯科診療所,病院・大学病院・クリニック,求人なし,兵庫県西宮市田中町3-1エイヴィスプラザ 203,1994,理事長 山口 真一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,12 百万円,
2024-08-01,医療法人社団兵庫青山会,病院・大学病院・クリニック,求人なし,兵庫県小野市粟生町1778-2,2004,理事長 篠原 慶希,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,72 百万円,
2024-08-01,医療法人社団蒼星つちたにクリニック,病院・大学病院・クリニック,求人なし,兵庫県川西市新田3-3-6,2002,理事長 土谷 利晴,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,92 百万円,
2024-08-01,医療法人社団甲北会,病院・大学病院・クリニック,求人なし,兵庫県神戸市北区有野中町1-18-36,2012,理事長 近藤 幹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,349 百万円,
2024-08-01,医療法人あすか会,病院・大学病院・クリニック,求人なし,奈良県奈良市帝塚山2-21-21,2002,理事長 榎木 晋作,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,200 百万円,
2024-08-01,医療法人優心会,病院・大学病院・クリニック,求人なし,奈良県桜井市大字東新堂83-1,2009,理事長 吉江 貫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,342 百万円,
2024-08-01,医療法人平治会,病院・大学病院・クリニック,求人なし,奈良県橿原市上品寺町528,1997,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,"1,281 百万円",
2024-08-01,医療法人エスエイ,病院・大学病院・クリニック,求人なし,奈良県奈良市登美ヶ丘1-5-9,2007,理事長 坂本 光世,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人ブリエ会,病院・大学病院・クリニック,求人なし,奈良県北葛城郡上牧町葛城台1-2-3,2007,理事長 平川 陽基,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,2 百万円,
2024-08-01,医療法人社団ルミニス,病院・大学病院・クリニック,求人なし,東京都港区新橋4-9-1新橋プラザビル 2Ｆ,2012,理事長 吉田 和彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団ハートランド,病院・大学病院・クリニック,求人なし,奈良県生駒郡三郷町勢野北4-13-1,2013,理事長 竹林 和彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,80 百万円,
2024-08-01,医療法人碧藍会,病院・大学病院・クリニック,求人なし,滋賀県大津市浜大津2-1-29,2009,理事長 由良 茂人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,21 百万円,
2024-08-01,医療法人緑和会,病院・大学病院・クリニック,無,滋賀県栗東市小柿5-10-11,1993,理事長 古市 嘉秀,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,582 百万円,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■歯科医院・インプラント矯正歯科の運営・管理＜グリーン歯科グループ＞草津グリーン歯科四条烏丸グリーン歯科鈴鹿グリーン歯科瀬田グリーン歯科栗東グリーン歯科野洲グリーン歯科 2022年4月doda掲載求人より引用
2024-08-01,医療法人さくら会守山さくら内科クリニック,病院・大学病院・クリニック,求人なし,滋賀県守山市守山3-10-13,2008,理事長 尾柳 知佐子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,26 百万円,
2024-08-01,医療法人英悠会,病院・大学病院・クリニック,求人なし,和歌山県和歌山市湊桶屋町11,2007,理事長 松本 英樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,149 百万円,
2024-08-01,医療法人応世会,病院・大学病院・クリニック,求人なし,愛知県名古屋市北区大野町3-27-3,1993,理事長 清水 武嗣,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人士正会,病院・大学病院・クリニック,求人なし,愛知県名古屋市中区栄5-4-12,1995,理事長 増井 利彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人輝翔会,病院・大学病院・クリニック,求人なし,愛知県名古屋市北区安井1-34-15,1995,理事長 加藤享嗣,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人真正会,病院・大学病院・クリニック,求人なし,愛知県名古屋市名東区上社2-42-1,1994,理事長 星野 真貴子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,519 百万円,
2024-08-01,医療法人誠仁会,病院・大学病院・クリニック,求人なし,愛知県名古屋市千種区萱場2-13-2,1990,理事長 笹木 秀幹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,30 百万円,
2024-08-01,医療法人藤仁会,病院・大学病院・クリニック,求人なし,愛知県名古屋市北区清水3-12-23,1990,理事長 美濃和 茂,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人博芳会,その他医療関連,求人なし,愛知県名古屋市港区錦町2-20,1984,理事長 栗崎 吉博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人博恵会橋本内科,病院・大学病院・クリニック,求人なし,愛知県名古屋市中区栄1-11-18,1971,理事長 橋本 博行,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,20 百万円,
2024-08-01,医療法人玲生会,病院・大学病院・クリニック,求人なし,愛知県名古屋市天白区植田西1-409,1989,理事長 任 義雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人欅会,福祉・介護関連サービス,求人なし,愛知県清須市西枇杷島町日の出46,1996,理事長 堀田 良,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,71 百万円,
2024-08-01,医療法人ナディアパークデンタルクリニック,病院・大学病院・クリニック,求人なし,愛知県名古屋市中区栄3-18-1ナディアパークビジネスセンタービル 8Ｆ,2000,理事長 飯田 吉郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,83 百万円,
2024-08-01,医療法人高田,病院・大学病院・クリニック,求人なし,愛知県名古屋市中村区道下町2-25,2000,理事長 髙田 統夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,40 百万円,
2024-08-01,医療法人桃姫メディカル,病院・大学病院・クリニック,求人なし,愛知県名古屋市中区栄3-14-13,2002,理事長 西山 智広,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人Ｂａｉｓｕｌｌｅｎ,その他医療関連,求人なし,愛知県名古屋市天白区原1-102,2002,理事長 野田 久嗣,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人健成,病院・大学病院・クリニック,求人なし,愛知県名古屋市守山区東山町10-2,2003,理事長 廣瀬 直記,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人栄心会,病院・大学病院・クリニック,求人なし,愛知県名古屋市中区栄3-4-15鏡栄ビル 2Ｆ,2004,理事長 勝又 久也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人成祥会,病院・大学病院・クリニック,求人なし,愛知県名古屋市西区八筋町285-1レジデンス八筋1Ｆ,2006,理事長 森本 達郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人徳山会,病院・大学病院・クリニック,求人なし,愛知県名古屋市守山区新守町260,2006,理事長 山本 竜一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人貴優会,福祉・介護関連サービス,求人なし,愛知県名古屋市緑区平子が丘1503,2007,理事長 髙橋 信雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,95 百万円,
2024-08-01,医療法人うたし会,病院・大学病院・クリニック,求人なし,愛知県名古屋市中区錦3-24-24錦324ビル 7Ｆ,2008,理事長 林 秀樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人聖生会,病院・大学病院・クリニック,求人なし,愛知県日進市梅森台5-75,2003,理事長 錦見 満,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,352 百万円,
2024-08-01,医療法人慶友会,病院・大学病院・クリニック,求人なし,愛知県日進市折戸町定納156-2,2005,理事長 伊藤 文一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人智友会,病院・大学病院・クリニック,求人なし,愛知県長久手市塚田1320,1994,理事長 宮谷 和男,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,726 百万円,
2024-08-01,医療法人雅会,病院・大学病院・クリニック,求人なし,愛知県長久手市山越115,2006,理事長 浅井 昭博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,98 百万円,
2024-08-01,医療法人大里会,病院・大学病院・クリニック,求人なし,愛知県名古屋市緑区浦里4-247,2000,理事長 小川 雅範,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人双辰会,病院・大学病院・クリニック,求人なし,愛知県春日井市八光町3-25,1997,理事長 小寺 浩,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人エヌメディカル,病院・大学病院・クリニック,求人なし,愛知県春日井市岩成台5-2-12,2007,理事長 中東 康純,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,31 百万円,
2024-08-01,医療法人翔峰会,病院・大学病院・クリニック,求人なし,愛知県尾張旭市東印場町二反田41,1996,理事長 加藤 眞二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,45 百万円,
2024-08-01,医療法人梅寿会,病院・大学病院・クリニック,求人なし,愛知県瀬戸市東横山町92バロー新瀬戸ショッピングセンター 2Ｆ,2009,理事長 梅林 隆,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,67 百万円,
2024-08-01,医療法人清友会,病院・大学病院・クリニック,求人なし,愛知県犬山市字裏之門50,1991,理事長 板津 孝明,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,117 百万円,
2024-08-01,医療法人秋桜会,病院・大学病院・クリニック,求人なし,愛知県一宮市真清田2-4-19,1989,理事長 纐纈 雅明,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,139 百万円,
2024-08-01,医療法人愛礼会,病院・大学病院・クリニック,求人なし,愛知県一宮市浅野字居森野75-1,2004,理事長 松前 裕己,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,80 百万円,
2024-08-01,医療法人颯真会,病院・大学病院・クリニック,求人なし,愛知県一宮市花池4-5-11,2010,理事長 伊神 真次,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,26 百万円,
2024-08-01,医療法人かえで会,病院・大学病院・クリニック,求人なし,愛知県名古屋市西区香呑町2-70,2010,理事長 水野 俊一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,21 百万円,
2024-08-01,医療法人優寿会,病院・大学病院・クリニック,求人なし,愛知県名古屋市千種区池園町2-3クレストＭＫビル1Ｆ2Ｆ,2010,理事長 竹内 俊充,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,60 百万円,
2024-08-01,医療法人ＨＧＩ,病院・大学病院・クリニック,求人なし,愛知県名古屋市中村区名駅3-28-12大名古屋ビルヂング 9Ｆ,2010,理事長 林 勝男,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,34 百万円,
2024-08-01,医療法人敬,病院・大学病院・クリニック,求人なし,愛知県半田市大伝根町1-5-18,1995,理事長 磯浦東,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,177 百万円,
2024-08-01,医療法人バンビ会,病院・大学病院・クリニック,求人なし,愛知県大府市月見町3-88,1999,理事長 伴 美津枝,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人康仁会,病院・大学病院・クリニック,求人なし,愛知県常滑市字乙田29-1,2003,理事長 肥田 康俊,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,240 百万円,
2024-08-01,医療法人東海,福祉・介護関連サービス,求人なし,愛知県東海市加木屋町西御嶽40-1,2003,理事長 下村 晃史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人アイ・クオール,病院・大学病院・クリニック,無,愛知県名古屋市北区志賀本通1-21エムズフラッツ 2Ｆ,2011,理事長 射場 圭司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,15 百万円,
2024-08-01,医療法人青雄会,病院・大学病院・クリニック,求人なし,愛知県名古屋市中区栄3-7-13コスモ栄ビル 3Ｆ,2011,理事長 青山 重雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,50 百万円,
2024-08-01,医療法人社団明生会,病院・大学病院・クリニック,求人なし,愛知県北名古屋市高田寺東の川2,2011,理事長 三枝樹 明道,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,11 百万円,
2024-08-01,医療法人アライフサポート,病院・大学病院・クリニック,求人なし,愛知県名古屋市東区泉1-23-36ＮＢＮ泉ビル 4Ｆ,2011,理事長 伊藤 加奈子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,12 百万円,
2024-08-01,医療法人医徳会,病院・大学病院・クリニック,求人なし,愛知県一宮市木曽川町黒田三ノ通り32-1,2012,理事長 國井 康彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,60 百万円,
2024-08-01,医療法人小口整形外科,病院・大学病院・クリニック,求人なし,愛知県名古屋市千種区覚王山通8-70-1サンクレア池下東棟 4Ｆ,2012,理事長 小口 光昭,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,47 百万円,
2024-08-01,医療法人みらいの一番星,病院・大学病院・クリニック,無,愛知県あま市甚目寺畦田60-1,2012,理事長 舟橋 正樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,一般歯科／歯周病治療／予防処置小児歯科／矯正歯科／審美治療ホワイトニング／インプラント入れ歯／口腔外科／睡眠時無呼吸症候群マウスガード／マタニティ診療痛みの少ない治療／難抜歯治療セレック治療／デンタルドック 2023年9月doda掲載求人より引用
2024-08-01,医療法人誠淑会,福祉・介護関連サービス,求人なし,愛知県愛西市西保町北川原179-145,2012,理事長 上 敏明,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,198 百万円,
2024-08-01,医療法人歯恩会,病院・大学病院・クリニック,求人なし,愛知県名古屋市西区上名古屋1-3-13,2012,理事長 石田 悟,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,14 百万円,
2024-08-01,医療法人さくら会,病院・大学病院・クリニック,求人なし,愛知県春日井市篠木町8-8-3,2012,理事長 黒瀬 基尋,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,90 百万円,
2024-08-01,医療法人白和会,その他医療関連,求人なし,愛知県東海市中央町7-26,2013,理事長 木村 慎吾,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人八事の森,病院・大学病院・クリニック,求人なし,愛知県名古屋市昭和区山手通5-33-1,2013,理事長 森 亮太,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人藍靖会,その他医療関連,求人なし,愛知県名古屋市北区金城町4-72,2013,理事長 竹中 拡晴,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,43 百万円,
2024-08-01,医療法人ＫＬＣ,病院・大学病院・クリニック,求人なし,愛知県半田市広小路町152-8,2013,理事長 新美 直希,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団幹和会,病院・大学病院・クリニック,求人なし,愛知県名古屋市天白区御前場町258,2013,理事長 鬼武 義幹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,60 百万円,
2024-08-01,医療法人オーキット会,病院・大学病院・クリニック,求人なし,愛知県一宮市小赤見字秋吉4,2013,理事長 山田 全一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人宮本ファミリー耳鼻科,病院・大学病院・クリニック,求人なし,愛知県愛知郡東郷町白鳥2-22-12,2013,理事長 宮本 直哉,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人幸創会,病院・大学病院・クリニック,求人なし,愛知県愛知郡東郷町大字諸輪字中木戸西304-1,2014,理事長 武藤 直広,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人マイルストーン,病院・大学病院・クリニック,求人なし,愛知県名古屋市南区桜台1-27-6,2014,理事長 松岡 慎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人えがお,病院・大学病院・クリニック,求人なし,愛知県岡崎市康生通南2-30ＯＶ岡崎ビル 2Ｆ,1991,理事長 山口 英治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団ヒロデンタルクリニック,病院・大学病院・クリニック,求人なし,愛知県豊橋市山田二番町32ＴＹマンション 1Ｆ,2005,理事長 杉江 秀男,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人藤和会加藤歯科医院,病院・大学病院・クリニック,求人なし,愛知県安城市里町4-7-39,1994,理事長 加藤 宙,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,107 百万円,
2024-08-01,医療法人豊成会,病院・大学病院・クリニック,求人なし,愛知県豊田市御幸町2-55,1985,理事長 竹内 正知,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,573 百万円,
2024-08-01,医療法人米津会,福祉・介護関連サービス,求人なし,愛知県西尾市桜町4-31,1997,理事長 米津 昌宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,109 百万円,
2024-08-01,医療法人Ａｉ－ＤＥＮＴＡＬ,病院・大学病院・クリニック,求人なし,愛知県西尾市一色町松木島丸山41-4,2013,理事長 鳥居 愛介,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,89 百万円,
2024-08-01,医療法人社団雄飛会,病院・大学病院・クリニック,求人なし,三重県津市大門1-3,2007,理事長 池田 雄三,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,124 百万円,
2024-08-01,医療法人グリーンスウォード,その他医療関連,求人なし,三重県名張市希央台4番町2,2006,理事長 山上 和良,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,150 百万円,
2024-08-01,医療法人医秀会,病院・大学病院・クリニック,求人なし,三重県鈴鹿市稲生4-4878-2,1999,理事長 玉田 香介,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人皐瑛会,病院・大学病院・クリニック,求人なし,三重県桑名市大字蓮花寺1597-3,2000,理事長 齋藤 誠潤,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,33 百万円,
2024-08-01,医療法人健生会,病院・大学病院・クリニック,求人なし,三重県名張市鴻之台2番町29-1,2013,理事長 上浪 敦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,37 百万円,
2024-08-01,医療法人社団基生会おおのレディースクリニック,病院・大学病院・クリニック,求人なし,岐阜県岐阜市光町1-44,2003,理事長 大野 基機,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,
2024-08-01,医療法人英優会,病院・大学病院・クリニック,求人なし,岐阜県岐阜市菅生6-2-5,2006,理事長 坂口 英樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,202 百万円,
2024-08-01,医療法人社団恵愛会,病院・大学病院・クリニック,求人なし,岐阜県本巣郡北方町高屋条里3-90,1998,理事長 伏屋 龍夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,75 百万円,
2024-08-01,医療法人社団桃仁会,病院・大学病院・クリニック,求人なし,岐阜県羽島郡笠松町門間578-1,1997,理事長 小島 康弘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,156 百万円,
2024-08-01,医療法人岐陽会,病院・大学病院・クリニック,求人なし,岐阜県羽島郡岐南町野中3-220,2003,理事長 美濃輪 博英,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,83 百万円,
2024-08-01,医療法人社団全徳会,病院・大学病院・クリニック,求人なし,岐阜県大垣市赤坂新田1-63-1,1995,理事長 竹中 晃,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,137 百万円,
2024-08-01,医療法人陶生会,病院・大学病院・クリニック,求人なし,岐阜県土岐市駄知町2258,1998,理事長 山口 浩一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人愛泉会,その他医療関連,求人なし,岐阜県土岐市泉梅ノ木町1-24,2003,理事長 松本 浩平,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人けんこう,病院・大学病院・クリニック,求人なし,岐阜県多治見市滝呂町12-214-1,2007,理事長 臼井 秀樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,82 百万円,
2024-08-01,医療法人同仁会,病院・大学病院・クリニック,求人なし,岐阜県高山市昭和町2-85-1,1996,理事長 折茂 謙一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,40 百万円,
2024-08-01,医療法人清風会,その他医療関連,求人なし,福井県福井市順化1-8-1,1990,理事長 吉田 清二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,
2024-08-01,医療法人充和会,病院・大学病院・クリニック,求人なし,福井県坂井市春江町江留下高道161-1,2001,理事長 石黒 和守,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,157 百万円,
2024-08-01,医療法人秀友会,病院・大学病院・クリニック,求人なし,福井県越前市元町1-12,2000,理事長 山本 有一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人ＨＩＲＯＨＩＳＡ会,病院・大学病院・クリニック,求人なし,石川県金沢市近岡町345-1,1991,理事長 上野 浩久,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,577 百万円,
2024-08-01,医療法人社団中山会,病院・大学病院・クリニック,求人なし,富山県富山市上大久保1570-1,2001,理事長 中山 哲規,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団鈴峰今中医院,病院・大学病院・クリニック,求人なし,広島県広島市西区井口4-2-31,1997,理事長 河村 愼吾,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,93 百万円,
2024-08-01,医療法人社団生仁会,病院・大学病院・クリニック,求人なし,広島県広島市安佐南区長楽寺2-13-26,1998,理事長 福井 信之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,102 百万円,
2024-08-01,医療法人せせらぎ会,病院・大学病院・クリニック,求人なし,広島県広島市安芸区瀬野2-12-11,2000,理事長 眞田 栄治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,319 百万円,
2024-08-01,医療法人辻外科内科クリニック,病院・大学病院・クリニック,求人なし,広島県広島市安佐南区川内6-27-16,2000,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
