更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-08-01,中央港運株式会社,その他,求人なし,,兵庫県神戸市中央区港島8-12,1947,,334,30 百万円,,,代表取締役 隅田 等
2024-08-01,四季株式会社,その他,求人なし,,神奈川県横浜市青葉区あざみ野1-24-7,1967,,333,100 百万円,,,代表取締役 吉田 智誉樹
2024-08-01,株式会社ジェイテクトコーティング,その他,求人なし,,愛知県刈谷市野田町場割28,1958,,331,48 百万円,,,取締役社長 津田 壽成
2024-08-01,極東警備保障株式会社,その他,求人なし,,東京都渋谷区渋谷2-10-13東信青山ビル 8Ｆ,1991,,325,70 百万円,,,代表取締役 村谷 彰俊
2024-08-01,シマダヤ関東株式会社,その他,求人なし,,東京都昭島市武蔵野2-1-22,2004,,323,50 百万円,,,代表取締役 岩田 功
2024-08-01,株式会社トークス,その他,求人なし,,宮城県仙台市宮城野区五輪1-17-47,1989,,316,90 百万円,,,代表取締役 稲妻 英俊
2024-08-01,株式会社近畿日本ツーリストブループラネット,その他,求人なし,,東京都江東区枝川1-9-4住友不動産豊洲ＴＫビル,2012,,314,100 百万円,,,代表取締役 浅妻 勇
2024-08-01,高周波鋳造株式会社,その他,求人なし,,青森県八戸市沼館4-7-108,1981,,312,400 百万円,,,代表取締役 中尾 大輔
2024-08-01,エフピコウエストロジ株式会社,その他,求人なし,,広島県福山市箕沖町127-2,1997,,305,21 百万円,,,代表取締役 松井 泰雄
2024-08-01,株式会社トットメイト,その他,求人なし,,愛知県名古屋市東区泉1-21-27泉ファーストスクエア 5Ｆ,2010,,304,30 百万円,,,代表取締役 石原 めぐみ
2024-08-01,味の素デジタルビジネスパートナー株式会社,その他,求人なし,,東京都中央区八丁堀2-9-1,2019,,304,51 百万円,,,代表取締役社長 本橋 弘治
2024-08-01,株式会社ＡＳＡＰ,その他,求人なし,,愛知県名古屋市中区新栄町1-1明治安田生命名古屋ビル 14Ｆ,2011,,301,8 百万円,,,代表取締役 広田 靖治
2024-08-01,ユニ・チャーム国光ノンウーヴン株式会社,その他,求人なし,,愛媛県四国中央市金生町下分130,1999,,300,40 百万円,,,代表取締役 山内 昭史
2024-08-01,株式会社アニプレックス,その他,無,アニメーションを中心に幅広いビジネスを手掛け全世界に展開する、総合エンタテインメントカンパニー。アニメーションを主とした映像・音楽作品の企画製作、ゲームの企画・開発、パッケージ商品の発売や配信、劇場作品の配給、番組販売、商品化ライセンス、グッズの企画・制作・販売、ECショップ「アニプレックス オンライン」の運営、舞台・イベント等の興行など、それぞれの領域でビジネスを展開。 2024年5月doda掲載求人より引用,東京都千代田区六番町4-5ＳＭＥビル,1995,,300,480 百万円,,,代表取締役 岩上 敦宏
2024-08-01,株式会社サン・ダイコー,その他,求人なし,,大分県大分市西大道2-3-28,1972,,298,90 百万円,,,代表取締役 衞藤 幸一
2024-08-01,コーア商事ホールディングス株式会社,その他,求人なし,,神奈川県横浜市港北区日吉7-13-15,2015,プライム,297,522 百万円,47.5,,代表取締役社長 首藤 利幸
2024-08-01,原田港湾株式会社,その他,無,,神奈川県横浜市中区海岸通4-23原田ビル 2Ｆ,1953,,294,75 百万円,,,代表取締役 原田 龍次郎
2024-08-01,株式会社ファインズ,その他,求人なし,,東京都港区芝浦1-2-1シーバンスＮ館 19Ｆ,2019,グロース,293,230 百万円,28.4,,代表取締役社長 三輪 幸将
2024-08-01,トランコムＥＸ中日本株式会社,その他,無,■物流センター構築運営サービス■輸送マッチング・配送 サービス 2024年2月doda掲載求人より引用,愛知県稲沢市西町3-15-40,2019,,293,30 百万円,,,代表取締役 白木 芳明
2024-08-01,株式会社エスシー・マシーナリ,その他,求人なし,,神奈川県横浜市瀬谷区北町25-9,1988,,291,200 百万円,,,代表取締役 樋口 義弘
2024-08-01,グローリーナスカ株式会社,その他,求人なし,,東京都墨田区押上1-1-2東京スカイツリーイーストタワー 16Ｆ,1995,,290,100 百万円,,,代表取締役 中岡 伸夫
2024-08-01,株式会社ジェネレーションパス,その他,無,■ECマーケティング事業・国内外におけるインターネットショッピングサイト「リコメン堂」の運営・WEB制作・事業開発・EC事業■商品企画関連事業・商品の企画サポート・インテリア・ファブリック商材の製造・販売■その他・システム開発事業・ソフトウエアの受託開発 2024年6月doda掲載求人より引用,東京都新宿区西新宿6-12-1西新宿パークウエストビル 5Ｆ,2002,グロース,288,627 百万円,31.3,,代表取締役社長 岡本 洋明
2024-08-01,ニチゾウ九州サービス株式会社,その他,求人なし,,福岡県福岡市博多区博多駅中央街7-21紙与博多中央ビル 6Ｆ,1997,,287,10 百万円,,,代表取締役 土橋 一幸
2024-08-01,ＥＮＥＣＨＡＮＧＥ株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■エネルギーデータ事業・電力・ガスにかかる料金シミュレーション、顧客獲得プラットフォーム、料金プラン比較・電気料金のスマートメーター活用によるデータ解析、収益性分析・電気自動車（EV）充電スタンドの設置販売・再生可能エネルギー発電所の分析・運営管理 など■エネルギープラットフォーム事業・電力会社・ガス会社切り替えの申し込み手続き代行・電力会社の代理店事業、顧客獲得サービス など 2022年12月doda掲載求人より引用,東京都中央区京橋3-1-1ＷｅＷｏｒｋ東京スクエアガーデン 14Ｆ,2015,グロース,285,"3,061 百万円",34.7,,代表取締役ＣＥＯ 城口 洋平
2024-08-01,株式会社グリムス,その他,求人なし,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 電力コスト削減コンサルティング、太陽光発電システム、蓄電池、省エネ商品の販売やサービスの提供、電力の販売 2022年9月doda掲載求人より引用,東京都品川区東品川2-2-4天王洲ファーストタワー 19Ｆ,2005,プライム,284,708 百万円,43.6,,代表取締役社長 田中 政臣
2024-08-01,エフピコ愛パック株式会社,その他,求人なし,,広島県福山市箕沖町127-1,2007,,284,100 百万円,,,代表取締役 且田 久雄
2024-08-01,株式会社キョーエイ,食品・GMS・ディスカウントストア,求人なし,,徳島県徳島市川内町加賀須野463-15,1958,,283,48 百万円,,,代表取締役 埴渕 恒平
2024-08-01,株式会社エフピコ中部,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ポリスチレンペーパーおよびその他の合成樹脂製の食品トレーの製造・販売 2022年12月doda掲載求人より引用,岐阜県安八郡輪之内町下大榑157-1,1997,,282,49 百万円,,,代表取締役 條壯明
2024-08-01,株式会社ＳＣＲＥＥＮグラフィックソリューションズ,その他,求人なし,,京都府京都市上京区堀川通寺之内上る4丁目天神北町1-1,2014,,281,100 百万円,,,代表取締役 田中 志佳
2024-08-01,株式会社ワイズ・プラスワン,その他,求人なし,,神奈川県横浜市神奈川区守屋町3-9-30,2014,,279,20 百万円,,,代表取締役 井上 薫
2024-08-01,株式会社アイ・ステーション,その他,求人なし,,東京都豊島区東池袋1-25-9タカセビル別館 8Ｆ,2022,,278,47 百万円,,,代表取締役 執行 健太郎
2024-08-01,日本食材加工株式会社,その他,求人なし,,宮崎県宮崎市佐土原町東上那珂11375-7,1960,,276,140 百万円,,,代表取締役 若木 裕貴
2024-08-01,西日本建設業保証株式会社,その他,求人なし,,大阪府大阪市西区立売堀2-1-2建設交流館,1952,,273,"1,000 百万円",,,代表取締役社長 菱田 一
2024-08-01,株式会社さんれいフーズ,その他,求人なし,,鳥取県米子市旗ヶ崎2147,1972,,271,100 百万円,,,代表取締役 並河 元
2024-08-01,セレスティカ・ジャパン株式会社,その他,求人なし,,宮城県黒川郡大和町吉岡字雷神2,2000,,270,305 百万円,,,代表取締役 チョウ・チン・ウェン
2024-08-01,共同コンピュータ株式会社,その他,求人なし,,東京都千代田区神田須田町1-2淡路町サニービル,2014,,270,100 百万円,,,代表取締役 辰巳 保彦
2024-08-01,三ツ星ベルト技研株式会社,その他,求人なし,,兵庫県神戸市長田区浜添通4-1-21,1999,,269,400 百万円,,,代表取締役 竹田 和浩
2024-08-01,近江化工株式会社,その他,求人なし,,大阪府大阪市生野区新今里2-4-2,1951,,265,50 百万円,,,代表取締役 藤池 由章
2024-08-01,株式会社コスモグラフィック,その他,求人なし,,東京都文京区小石川4-14-12,1983,,262,95 百万円,,,代表取締役 沢崎 久賢
2024-08-01,埼玉南センコーロジ株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■自動車運送事業■鉄道利用運送事業■倉庫業■小運搬構内事業 2022年10月doda掲載求人より引用,埼玉県越谷市流通団地2-2-1,2016,,257,20 百万円,,,代表取締役 渡邉 克久
2024-08-01,ＲＳＫホールディングス株式会社,その他,求人なし,,岡山県岡山市北区丸の内2-1-3,1953,,256,300 百万円,,,代表取締役社長 里見 俊樹
2024-08-01,松竹衣裳株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 松竹衣裳株式会社は、昭和32年9月に松竹株式会社衣裳部より独立し、現在全国6地区に拠点を置いております。＜事業内容＞■歌舞伎・演劇・映画・テレビ・舞踊における衣裳の製作・賃貸・販売■小道具の製作・賃貸・販売■各種イベントの企画 2022年9月doda掲載求人より引用,東京都中央区新富2-2-8松竹新富ビル,1957,,256,35 百万円,,,代表取締役社長 海老沢 孝裕
2024-08-01,株式会社コーアツ,その他,求人なし,,兵庫県伊丹市北本町1-310,1951,,255,60 百万円,,,代表取締役 佐々木 孝行
2024-08-01,株式会社ゆめマート熊本,その他,求人なし,,熊本県熊本市東区上南部2-2-2,2003,,255,257 百万円,,,代表取締役 藤木 淳
2024-08-01,ニッパツ水島株式会社,その他,求人なし,,岡山県倉敷市水島海岸通1-1三菱自動車工業水島製作所,2017,,254,99 百万円,,,代表取締役 佐々木 良隆
2024-08-01,名鉄協商パーキングサービス株式会社,その他,求人なし,,愛知県名古屋市中村区名駅南2-14-19住友生命名古屋ビル 10Ｆ,2015,,253,10 百万円,,,代表取締役 小林 昌弘
2024-08-01,株式会社岩手日報社,その他,求人なし,,岩手県盛岡市内丸3-7,1938,,250,200 百万円,,,代表取締役社長 川村 公司
2024-08-01,野田センコーロジサービス株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【東証一部上場センコーグループの100％子会社】お客様の物流の全体最適を図るため、製品の情報管理や倉庫内物流をトータルにサポートしています。貨物自動車運送事業／貨物自動車利用運送事業／構内荷役作業労働者派遣事業／貨物軽自動車運送事業 2022年6月doda掲載求人より引用,千葉県野田市泉3-4-1,2011,,245,10 百万円,,,代表取締役 楠木 隆
2024-08-01,株式会社エクセディ福島,その他,無,,福島県喜多方市松山町鳥見山字松原65,1960,,243,380 百万円,,,代表取締役 西田 昌弘
2024-08-01,成友興業株式会社,その他,求人なし,,東京都あきる野市草花1141-1,1975,地方上場,242,293 百万円,41.0,,代表取締役社長 細沼 順人
2024-08-01,鹿児島第一交通株式会社,その他,求人なし,,鹿児島県鹿児島市宇宿2-11-3,2001,,240,10 百万円,,,代表取締役 下之角 洋
2024-08-01,羽田旅客サービス株式会社,その他,求人なし,,東京都大田区羽田空港3-3-2第1旅客ターミナルビル 4Ｆ,2007,,238,50 百万円,,,代表取締役 田口 繁敬
2024-08-01,日軽松尾株式会社,その他,求人なし,,長野県上田市下之郷813-1,1957,,235,300 百万円,,,代表取締役 千代坂 亘
2024-08-01,株式会社新潟三越伊勢丹,百貨店,求人なし,,新潟県新潟市中央区八千代1-6-1,1980,,235,100 百万円,,,代表取締役 櫻井 俊晴
2024-08-01,ＳＯＭＰＯビジネスソリューションズ株式会社,その他,求人なし,,東京都新宿区西新宿1-26-2新宿野村ビル 24Ｆ,1990,,234,50 百万円,,,代表取締役 重元 亨太
2024-08-01,パナソニックリビング九州株式会社,その他,求人なし,,福岡県福岡市博多区博多駅東2-10-35博多プライムイースト 5Ｆ,1981,,230,50 百万円,,,代表取締役 木谷正志
2024-08-01,アラクサラネットワークス株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ルータ、スイッチなどネットワーク機器の開発・製造・販売・保守など 2021年9月doda掲載求人より引用,神奈川県川崎市幸区鹿島田1-1-2新川崎ツインタワー西棟 13Ｆ,2004,,230,"2,000 百万円",,,代表取締役 村中 孝行
2024-08-01,株式会社エクセディ物流,その他,求人なし,,大阪府寝屋川市木田元宮1-30-1,1975,,229,90 百万円,,,代表取締役 福田 佳修
2024-08-01,ブリヂストンスポーツセールスジャパン株式会社,その他,求人なし,,東京都中央区京橋3-1-1東京スクエアガーデン 20Ｆ,1986,,229,100 百万円,,,代表取締役 清水 勝之
2024-08-01,株式会社ビューティカダンホールディングス,その他,求人なし,,熊本県熊本市南区流通団地1-46,1997,スタンダード,227,213 百万円,38.5,,代表取締役社長 舛田 正一
2024-08-01,フィードフォースグループ株式会社,その他,求人なし,,東京都港区南青山1-2-6ラティス青山スクエア 3Ｆ,2006,グロース,224,36 百万円,41.5,,代表取締役社長 塚田 耕司
2024-08-01,ＵＢＳ　ＳｕＭｉ　ＴＲＵＳＴウェルス・マネジメント株式会社,その他,求人なし,,東京都千代田区丸の内1-4-1丸の内永楽ビルディング,2020,,223,"5,165 百万円",,,代表取締役 中村 善二
2024-08-01,関ヶ原石材株式会社,その他,求人なし,,岐阜県不破郡関ケ原町大字関ケ原2682,1951,,222,96 百万円,,,代表取締役 矢橋 達郎
2024-08-01,リフォームスタジオ株式会社,その他,求人なし,,千葉県千葉市美浜区高洲3-21-1イオンマリンピア専門館 Ｂ1Ｆ,1986,,221,160 百万円,,,代表取締役 亀谷 満
2024-08-01,東武物流サービス株式会社,その他,求人なし,,群馬県高崎市元島名町1145,2001,,221,34 百万円,,,取締役社長 橋本 高志
2024-08-01,株式会社ＪＡＬエアテック,その他,求人なし,,東京都大田区羽田空港3-5-2ＪＡＬメインテナンスセンター2,1958,,217,100 百万円,,,代表取締役 長嶋 賢一
2024-08-01,株式会社エコネコル,その他,求人なし,,静岡県富士宮市山宮3507-19,1978,,217,435 百万円,,,代表取締役 佐野 文勝
2024-08-01,三ツ星ベルト販賣株式会社,自動車部品 （商社）,求人なし,,東京都中央区日本橋2-3-4日本橋プラザビル 10Ｆ,1961,,216,98 百万円,,,代表取締役 吉村 介秀
2024-08-01,株式会社ゲームカード・ジョイコホールディングス,アミューズメント・遊戯機器 （商社）,求人なし,,東京都台東区上野1-1-10オリックス上野1丁目ビル,2011,スタンダード,215,"5,500 百万円",47.0,,代表取締役社長 鈴木 聡
2024-08-01,株式会社電通名鉄コミュニケーションズ,その他,求人なし,,愛知県名古屋市中村区名駅4-8-18名古屋三井ビルディング北館 10Ｆ,1961,,214,96 百万円,,,代表取締役 新井 秀夫
2024-08-01,株式会社エフピコ茨城,その他,求人なし,,茨城県結城郡八千代町大字平塚4311-2,1996,,214,64 百万円,,,代表取締役 柊山 巌
2024-08-01,任天堂販売株式会社,その他,求人なし,,東京都千代田区神田錦町2-2-1ＫＡＮＤＡ ＳＱＵＡＲＥ 8Ｆ,1952,,210,300 百万円,,,代表取締役 阪口 大典
2024-08-01,株式会社シーズメン,その他,求人なし,,東京都中央区日本橋馬喰町1-5-4中庄ビル 2Ｆ,1989,スタンダード,209,50 百万円,43.4,,代表取締役社長 植杉 泰久
2024-08-01,株式会社ガイアメディケア,その他,求人なし,,東京都中央区日本橋大伝馬町6-8ＰＭＯ日本橋大伝馬町 3Ｆ,2010,,209,100 百万円,,,代表取締役社長 山口 隆
2024-08-01,アルバック機工株式会社,その他,求人なし,,宮崎県西都市大字茶臼原291-7,1968,,208,280 百万円,,,代表取締役 申 周勲
2024-08-01,広洋水産株式会社,その他,求人なし,,北海道白糠郡白糠町庶路甲区6-584,1979,,206,80 百万円,,,代表取締役 魚田 克彦
2024-08-01,ＳＯＭＰＯチャレンジド株式会社,その他,求人なし,,東京都西東京市新町6-3-5,2018,,203,25 百万円,,,代表取締役 中川 崇生
2024-08-01,萩原テクノソリューションズ株式会社,その他,求人なし,,愛知県名古屋市東区泉2-28-23高岳ＫＡＮＡＭＥビル,2017,,202,310 百万円,,,代表取締役 鹿島 千寿
2024-08-01,徳島信用金庫,その他,求人なし,,徳島県徳島市紺屋町8,1927,,200,"1,607 百万円",,,理事長 山本 忠義
2024-08-01,エヌ・ティ・ティ・エイ・ティ・システムズ株式会社,その他,求人なし,,東京都武蔵野市中町1-19-18武蔵野センタービル 3Ｆ,2000,,200,95 百万円,,,代表取締役 牧野 将哉
2024-08-01,イビデンヒューマンネットワーク株式会社,その他,求人なし,,岐阜県大垣市神田町2-1,2021,,200,,,,
2024-08-01,日本インジェクタ株式会社,その他,求人なし,,神奈川県小田原市高田313,1986,,198,"2,400 百万円",,,代表取締役 中野 雄二
2024-08-01,三精工業株式会社,その他,求人なし,,富山県射水市奈呉の江13-8,1969,,196,100 百万円,,,代表取締役 團 稔
2024-08-01,株式会社ＡＮＡエアサービス松山,その他,求人なし,,愛媛県松山市南吉田町2731,2006,,194,10 百万円,,,代表取締役 久本 二尊
2024-08-01,西武観光バス株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 バス事業（貸切バス／高速バス／空港連絡バス／乗合バス）営業所：5営業所車両数：乗合車両 65両 ／ 貸切車両 41両系統数：路線バス 72系統路線数：高速バス 9路線（2021年3月期） 2022年5月doda掲載求人より引用,埼玉県所沢市大字久米546-1,1988,,194,30 百万円,,,代表取締役 鈴井 博文
2024-08-01,アニコム先進医療研究所株式会社,その他,求人なし,,東京都新宿区西新宿8-17-1住友不動産新宿グランドタワー 39Ｆ,2014,,192,50 百万円,,,代表取締役 堀江 亮
2024-08-01,北海道テレビ放送株式会社,その他,求人なし,,北海道札幌市中央区北一条西1-6,1967,,191,750 百万円,,,代表取締役 寺内 達郎
2024-08-01,株式会社中電オートリース,その他,求人なし,,愛知県名古屋市南区塩屋町4-5,1957,,189,100 百万円,,,代表取締役 三輪田達典
2024-08-01,ＮＥＣフレンドリースタフ株式会社,その他,求人なし,,東京都府中市日新町1-10,2003,,188,10 百万円,,,代表取締役 西村 洋
2024-08-01,大阪高速乳配株式会社,その他,無,,大阪府交野市星田北4-27-1,2012,,188,1 百万円,,,代表取締役社長 髙橋 渡
2024-08-01,東和電材株式会社,その他,求人なし,,青森県青森市第二問屋町4-1-20,1956,,187,100 百万円,,,代表取締役 榊 美樹
2024-08-01,日鉄ビジネスサービス九州株式会社,その他,求人なし,,福岡県北九州市戸畑区飛幡町1-1,1987,,187,20 百万円,,,代表取締役 福田 寛
2024-08-01,株式会社ダイフクプラスモア,その他,無,,神奈川県川崎市幸区堀川町580ソリッドスクエア東館 3Ｆ,2006,,186,235 百万円,,,代表取締役社長 田中 崇文
2024-08-01,株式会社フジマックネオ,その他,求人なし,,福岡県古賀市鹿部246-1,2000,,184,50 百万円,,,代表取締役 茨木 孝典
2024-08-01,株式会社日昭丸運,その他,求人なし,,茨城県日立市宮田町3484,1959,,183,10 百万円,,,代表取締役 齋藤 勝美
2024-08-01,株式会社毎日新聞グループホールディングス,その他,求人なし,,東京都千代田区一ツ橋1-1-1,2011,,183,5 百万円,,,代表取締役 小菅 洋人
2024-08-01,メルテックス株式会社,その他,求人なし,,東京都中央区日本橋本町4-8-2イワキビル,1960,,182,480 百万円,,,代表取締役 藤原 誠
2024-08-01,ダイレクトワン株式会社,その他,求人なし,,静岡県沼津市魚町1サンフロントビル 7Ｆ,1956,,182,"2,400 百万円",,,代表取締役社長 安齋 善毅
2024-08-01,ヱスビースパイス工業株式会社,その他,求人なし,,東京都文京区後楽2-20-16,1961,,182,32 百万円,,,代表取締役 寺尾 隆一郎
2024-08-01,黒部峡谷鉄道株式会社,その他,求人なし,,富山県黒部市黒部峡谷口11,1971,,181,100 百万円,,,代表取締役 鈴木 俊茂
2024-08-01,株式会社エルアイイーエイチ,その他,求人なし,,東京都中央区銀座8-9-13Ｋ18ビル 7Ｆ,2004,スタンダード,179,100 百万円,51.0,,代表取締役社長 福村 康廣
2024-08-01,株式会社阪急阪神ビジネストラベル,その他,求人なし,,大阪府大阪市北区梅田2-5-25ハービスＯＳＡＫＡ,2007,,177,60 百万円,,,代表取締役社長 福澤 太郎
2024-08-01,株式会社コマースＯｎｅホールディングス,その他,求人なし,,東京都千代田区九段北4-2-1市ヶ谷スクエアビル,2006,グロース,176,210 百万円,43.2,,代表取締役 岡本 高彰
2024-08-01,アクサスホールディングス株式会社,その他,求人なし,,徳島県徳島市山城西4-2,2016,スタンダード,175,50 百万円,47.0,,代表取締役社長 久岡 卓司
2024-08-01,中国銀行股斌有限公司,その他,無,■各種金融サービスの提供個人・法人向けの預金、貸付、両替、資金決済、外国為替取引など※取り扱い／日本円、米ドル、人民元、ユーロ、香港ドル 他 2024年5月doda掲載求人より引用,東京都港区赤坂3-4-1,,,174,,,,在日代表・東京支店長 戴 瑩
2024-08-01,中外プラント株式会社,技術系アウトソーシング（特定技術者派遣）,求人なし,,大阪府堺市西区築港新町2-4,1999,,172,50 百万円,,,代表取締役 藤田 尚宏
2024-08-01,株式会社チャンスクリエイター,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■コンビニエンスストアの経営／酒類・たばこの販売に付随する一切の業務■フランチャイザーの加盟店支援＜事業所＞東京・千葉・宮城・福島・愛知・大阪・福岡 2023年7月doda掲載求人より引用,東京都千代田区有楽町2-2-1Ｘ－ＰＲＥＳＳ有楽町 3Ｆ,2015,,172,75 百万円,,,代表取締役 近藤 賢司
2024-08-01,エクスプライス株式会社,その他,求人なし,,東京都江東区南砂2-7-5ルーシッドスクエア東陽町 1Ｆ,2018,,172,100 百万円,,,代表取締役 清水 敏光
2024-08-01,山九大分ビジネス株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ・機械器具設置工事業・管工事業・建築工事業・電気工事業 ほか 2022年12月doda掲載求人より引用,大分県大分市向原沖1-1-11,1988,,171,10 百万円,,,代表取締役 佐藤 玉德
2024-08-01,セコム保険サービス株式会社,その他,求人なし,,東京都新宿区西新宿6-5-1新宿アイランドタワー 12Ｆ,1983,,171,100 百万円,,,代表取締役 村松 博
2024-08-01,三ツ星ベルトコンベヤ株式会社,その他,求人なし,,愛知県小牧市大字西之島1733-1,1986,,171,10 百万円,,,代表取締役 南部 博之
2024-08-01,トラストホールディングス株式会社,その他,求人なし,,福岡県福岡市博多区博多駅南5-15-18,2013,グロース,171,422 百万円,33.1,,代表取締役社長 山川 修
2024-08-01,住鉱テクノリサーチ株式会社,その他,求人なし,,愛媛県新居浜市磯浦町17-2,1973,,170,100 百万円,,,代表取締役 井上 久成
2024-08-01,株式会社南勢セラミック,その他,求人なし,,三重県伊勢市円座町871-6伊勢工場内,2001,,170,30 百万円,,,代表取締役 鈴木 圭治
2024-08-01,大同エコメット株式会社,その他,求人なし,,愛知県東海市元浜町39大同特殊鋼（株）知多工場内,1976,,169,30 百万円,,,代表取締役社長 松淵 周司
2024-08-01,東武インターテック株式会社,鉄道業,求人なし,,埼玉県久喜市北広島1323-3,2003,,169,25 百万円,,,代表取締役 髙野 寿久
2024-08-01,広島ガスライフ株式会社,その他,求人なし,,広島県広島市南区皆実町1-10-18,2018,,169,15 百万円,,,代表取締役 久保 賢司
2024-08-01,ＭＭＩセミコンダクター株式会社,その他,求人なし,,東京都多摩市鶴牧2-11-2,2021,,167,50 百万円,,,代表取締役 用害 毅
2024-08-01,近鉄情報システム株式会社,その他,求人なし,,大阪府大阪市天王寺区上本町6-5-13上本町ＹＵＦＵＲＡ 9Ｆ,2000,,166,100 百万円,,,代表取締役社長 三重野 雄資
2024-08-01,株式会社アーレスティ熊本,自動車部品メーカー,求人なし,,熊本県宇城市松橋町浦川内36,1976,,165,150 百万円,,,代表取締役 石田 学
2024-08-01,東日本リオン株式会社,その他,求人なし,,埼玉県さいたま市浦和区仲町3-11-2ＫＹＪビル 2Ｆ,1973,,164,10 百万円,,,代表取締役 小西 真治
2024-08-01,株式会社Ｋグランドエキスパート,その他,求人なし,,大阪府泉佐野市りんくう往来北2-21りんくう国際物流センター 4Ｆ,1977,,162,35 百万円,,,代表取締役 渡邉 泰伸
2024-08-01,日本住宅管理株式会社,その他,無,,大阪府大阪市中央区淡路町3-1-5淡路町ビル21,1977,,160,50 百万円,,,代表取締役 安田 守
2024-08-01,キリンシティ株式会社,その他,無,キリンシティの経営とチェーン展開 2024年2月doda掲載求人より引用,東京都中央区新川1-28-38東京ダイヤビルディング1号館 1Ｆ,1983,,160,100 百万円,,,代表取締役 波多野 潤
2024-08-01,株式会社日本ヒュウマップ,その他,求人なし,,東京都荒川区西日暮里5-15-7ダイナム綜合投資ビル 3Ｆ,1982,,159,100 百万円,,,代表取締役 川野 創平
2024-08-01,インヴァスト株式会社,その他,求人なし,,東京都中央区東日本橋1-5-6,2020,,159,500 百万円,,,代表取締役社長 川路 猛
2024-08-01,株式会社メタリアル,その他,求人なし,,東京都千代田区神田神保町3-7-1,1952,グロース,157,792 百万円,45.0,,代表取締役 ＣＥＯ 五石 順一
2024-08-01,株式会社共同土木,その他,無,,埼玉県上尾市原新町26-1,1973,,156,50 百万円,,,代表取締役 内田 耕太朗
2024-08-01,東京リンテック加工株式会社,その他,求人なし,,埼玉県蕨市錦町5-14-42,2003,,154,90 百万円,,,代表取締役 高橋 弘
2024-08-01,三池港物流株式会社,その他,求人なし,,福岡県大牟田市新港町1,2010,,154,100 百万円,,,代表取締役 安藤 寿英
2024-08-01,ｌｕｌｕｌｅｍｏｎ　ａｔｈｌｅｔｉｃａ　ＪＰ合同会社,その他,求人なし,,東京都港区六本木6-2-31六本木ヒルズノースタワー 2Ｆ,2013,,153,6 百万円,,,
2024-08-01,ＤＫＳＨマーケットエクスパンションサービスジャパン株式会社,その他,求人なし,,東京都港区三田3-4-19,2021,,152,350 百万円,,,代表取締役 林 靖夫
2024-08-01,テクノレント株式会社,その他,求人なし,,東京都港区東新橋1-5-2汐留シティセンター 19Ｆ,1983,,151,499 百万円,,,代表取締役 黒川 憲司
2024-08-01,株式会社アスモフードサービス東日本,その他,求人なし,,北海道札幌市中央区大通西16-3-12錦興産大通ビル 502,2016,,151,10 百万円,,,代表取締役 酒井 純一
2024-08-01,ＣＴＣビジネスサービス株式会社,その他,求人なし,,東京都港区虎ノ門4-1-1神谷町トラストタワー 10Ｆ,1977,,150,100 百万円,,,代表取締役 中野 愼一
2024-08-01,株式会社ゼンリンインターマップ,その他,求人なし,,沖縄県那覇市宮城1-14-25,1987,,149,60 百万円,,,代表取締役 大嶺 香
2024-08-01,アクティア株式会社,その他,無,,東京都中央区八丁堀4-3-3ヒューリック新京橋ビル 6Ｆ,2020,,149,100 百万円,,,代表取締役 牧 和男
2024-08-01,株式会社アイ・エヌ・シー・エンジニアリング,その他,無,,東京都新宿区百人町1-15-18龍生堂大久保ビル 2Ｆ,1977,,148,250 百万円,,,代表取締役 上東 淳
2024-08-01,株式会社ＡＩＳ,その他,求人なし,,東京都千代田区三番町8-1三番町東急ビル 4Ｆ,1996,,148,100 百万円,,,代表取締役 後藤 博文
2024-08-01,株式会社アイシン・デジタルエンジニアリング,その他,求人なし,,愛知県安城市桜井町北阿原下48-8,1987,,147,90 百万円,,,代表取締役 上田 幸男
2024-08-01,鈴与マタイ株式会社,その他,求人なし,,長野県佐久市中込1-10-1,1967,,146,50 百万円,,,代表取締役 杉山 髙広
2024-08-01,株式会社ダスキンサーヴ東海北陸,その他,無,,愛知県名古屋市熱田区金山町1-7-8電波学園金山第2ビル 7Ｆ,1986,,146,100 百万円,,,代表取締役 江藤 孝
